r_cg,z_cg,ur_les,uz_les,yw,nut
2.237187481085e+00,-9.582235360032e+00,9.293000000000e-02,-1.404000000000e-02,4.011501989619e-01,1.257595198572e-03
1.243374036628e+00,-9.552771729204e+00,8.254000000000e-02,-1.336000000000e-01,6.024638197735e-01,3.778821750917e-04
3.797728741865e+00,-9.527624538311e+00,3.336000000000e-01,1.261600000000e-01,1.636822036308e-03,1.384823559442e-03
3.253846324350e+00,-9.508915941917e+00,1.940200000000e-01,5.025000000000e-02,2.003680789797e-01,1.643616957162e-04
1.728341081859e+00,-9.480023559866e+00,5.288000000000e-02,-4.826000000000e-02,6.020799020812e-01,6.414294219917e-04
2.723787187370e+00,-9.460432492900e+00,8.216000000000e-02,-3.170000000000e-03,4.009333738573e-01,1.178049089005e-03
1.250034061190e-01,-9.430292462022e+00,1.625000000000e-02,-6.174800000000e-01,8.014068493652e-01,2.819138944908e-03
3.750034141190e-01,-9.423918495642e+00,4.097000000000e-02,-5.209800000000e-01,8.018875357684e-01,2.372622041499e-03
6.250102710806e-01,-9.411145848814e+00,5.273000000000e-02,-3.925200000000e-01,8.028567109643e-01,1.677381396988e-03
8.750102790806e-01,-9.391973884222e+00,5.460000000000e-02,-2.716900000000e-01,8.043092689694e-01,8.115141451836e-04
2.209167124917e+00,-9.383627127140e+00,4.285000000000e-02,-2.566000000000e-02,6.017252984432e-01,6.359198400712e-04
1.237747656183e+00,-9.352029288160e+00,4.396000000000e-02,-1.391900000000e-01,8.018491645548e-01,1.278721495470e-04
3.736932661165e+00,-9.336795738997e+00,1.899500000000e-01,6.562000000000e-02,2.002792901821e-01,1.364919513347e-04
4.282335101084e+00,-9.328153994144e+00,2.983800000000e-01,1.306200000000e-01,1.636822031716e-03,1.229841393668e-03
3.203822626187e+00,-9.314892755942e+00,7.375000000000e-02,3.240000000000e-03,4.007361579593e-01,1.064843990267e-03
1.711485617739e+00,-9.280039324805e+00,2.560000000000e-02,-5.230000000000e-02,8.013362618441e-01,1.971812177525e-04
2.684699674656e+00,-9.263813422314e+00,3.750000000000e-02,-1.648000000000e-02,6.014000607862e-01,6.155644103019e-04
1.250000040003e-01,-9.212031017282e+00,1.275000000000e-02,-6.609900000000e-01,1.019668294102e+00,2.856135350425e-03
3.750000120003e-01,-9.205757816406e+00,2.781000000000e-02,-5.547500000000e-01,1.020048215002e+00,2.532929970574e-03
6.250000200001e-01,-9.193186367975e+00,3.597000000000e-02,-4.122900000000e-01,1.020816191784e+00,1.934253144251e-03
2.181146768750e+00,-9.185018894249e+00,2.202000000000e-02,-3.369000000000e-02,8.008625207146e-01,1.607106187695e-04
8.750000280001e-01,-9.174316671991e+00,3.344000000000e-02,-2.817900000000e-01,1.021966481185e+00,1.077862896859e-03
3.676136580465e+00,-9.145966939684e+00,7.811000000000e-02,9.790000000000e-03,4.005585803642e-01,9.475686902916e-04
4.210962773799e+00,-9.141108105388e+00,1.890800000000e-01,7.898000000000e-02,2.002003336726e-01,1.683980515903e-04
1.232281366745e+00,-9.135188369670e+00,2.147000000000e-02,-1.400200000000e-01,1.018758377006e+00,2.625432159941e-04
3.153798928024e+00,-9.120869569966e+00,3.485000000000e-02,-1.349000000000e-02,6.011042369391e-01,5.828743177857e-04
4.756508376559e+00,-9.105013479695e+00,2.680900000000e-01,1.356100000000e-01,1.636822064629e-03,1.110909602264e-03
2.645612161943e+00,-9.067194351727e+00,2.293000000000e-02,-2.425000000000e-02,8.004280108453e-01,1.660888829276e-04
1.695142224236e+00,-9.064676635221e+00,1.343000000000e-02,-5.837000000000e-02,1.017312505261e+00,5.569608813638e-05
1.250000040003e-01,-8.975859840027e+00,1.029000000000e-02,-6.956100000000e-01,1.255839471271e+00,2.920239120271e-03
2.154059484864e+00,-8.972011370891e+00,1.434000000000e-02,-3.929000000000e-02,1.015569952653e+00,3.933686486679e-05
3.750000120003e-01,-8.969908341759e+00,1.995000000000e-02,-5.793300000000e-01,1.255897689563e+00,2.672207919536e-03
6.250000200001e-01,-8.957981582992e+00,2.506000000000e-02,-4.251400000000e-01,1.256020975987e+00,2.116494921114e-03
3.615340499765e+00,-8.955138140371e+00,3.642000000000e-02,-1.275000000000e-02,6.008378705463e-01,5.428532008938e-04
4.139590446514e+00,-8.954062216632e+00,8.239000000000e-02,2.278000000000e-02,4.004006673452e-01,8.402549806786e-04
8.750000280001e-01,-8.940079563725e+00,2.048000000000e-02,-2.881000000000e-01,1.256203588674e+00,1.223114913671e-03
3.103775229861e+00,-8.926846383990e+00,2.276000000000e-02,-2.159000000000e-02,8.000327963512e-01,1.695000488684e-04
4.674787678584e+00,-8.922327319388e+00,1.873700000000e-01,9.189000000000e-02,2.001312210653e-01,2.006225680677e-04
1.226975168312e+00,-8.902248973734e+00,9.600000000000e-03,-1.414500000000e-01,1.253191998601e+00,3.643987987770e-04
5.219093261585e+00,-8.858746653369e+00,2.392400000000e-01,1.353400000000e-01,1.636822057999e-03,1.017621819223e-03
2.607958527677e+00,-8.857411012961e+00,1.614000000000e-02,-2.912000000000e-02,1.013534942372e+00,3.990556099084e-05
1.679310901349e+00,-8.833935491113e+00,6.280000000000e-03,-6.179000000000e-02,1.250014834965e+00,8.148411268854e-05
4.068218119230e+00,-8.767016327875e+00,4.015000000000e-02,-6.140000000000e-03,6.006010010178e-01,5.060144903469e-04
3.554544419065e+00,-8.764309341057e+00,2.529000000000e-02,-1.994000000000e-02,7.996769357808e-01,1.695717458337e-04
2.127905273259e+00,-8.744604557067e+00,1.014000000000e-02,-4.426000000000e-02,1.245864938531e+00,3.843609028271e-05
1.250000040003e-01,-8.739688662772e+00,8.640000000000e-03,-7.236700000000e-01,1.492010648467e+00,2.983785068024e-03
4.593066980608e+00,-8.739641159082e+00,8.939000000000e-02,3.340000000000e-02,4.002624421306e-01,7.455923680051e-04
3.750000120003e-01,-8.734058867113e+00,1.509000000000e-02,-5.980300000000e-01,1.491747164151e+00,2.774158056195e-03
6.250000200002e-01,-8.722776798008e+00,1.774000000000e-02,-4.322600000000e-01,1.491225760436e+00,2.231272446079e-03
3.055776651755e+00,-8.721146092570e+00,1.863000000000e-02,-2.709000000000e-02,1.011214864951e+00,4.176774844601e-05
8.750000280002e-01,-8.705842455459e+00,1.169000000000e-02,-2.882000000000e-01,1.490440696408e+00,1.288041390569e-03
5.127283125221e+00,-8.680983639533e+00,1.803400000000e-01,1.028100000000e-01,2.000719626209e-01,2.225441134207e-04
1.221668969880e+00,-8.669309577797e+00,5.160000000000e-03,-1.421600000000e-01,1.486190417094e+00,4.095885594750e-04
2.571738771857e+00,-8.634463406016e+00,1.211000000000e-02,-3.414000000000e-02,1.240753439528e+00,3.663897792844e-05
1.663479578462e+00,-8.603194347005e+00,2.000000000000e-03,-6.869000000000e-02,1.481286073848e+00,8.348688926408e-05
5.668962682689e+00,-8.589953522640e+00,2.122200000000e-01,1.320200000000e-01,1.636822061987e-03,9.425313480550e-04
3.996845791945e+00,-8.579970439119e+00,2.745000000000e-02,-1.695000000000e-02,7.993604819486e-01,1.682822547082e-04
3.496465598009e+00,-8.563538593613e+00,2.152000000000e-02,-2.525000000000e-02,1.008620292422e+00,4.667237239844e-05
4.511346282633e+00,-8.556954998775e+00,4.553000000000e-02,1.660000000000e-03,6.003936631958e-01,4.711786446074e-04
