r_cg,z_cg,ur_les,uz_les,yw,nut
6.252020286136e-02,-1.028290683193e+01,3.606000000000e-02,-3.842000000000e-02,4.997103704415e-02,1.388292054669e-03
1.875525269899e-01,-1.028136040851e+01,1.021400000000e-01,-3.880000000000e-02,5.005897591685e-02,1.327631521010e-03
3.125606093729e-01,-1.027842860149e+01,1.663500000000e-01,-3.391000000000e-02,5.007401229245e-02,1.386022978616e-03
4.375282932444e-01,-1.027411178783e+01,2.244400000000e-01,-2.609000000000e-02,5.001616580770e-02,1.485543278181e-03
5.625689991599e-01,-1.026824147234e+01,2.775100000000e-01,-1.744000000000e-02,5.004616362720e-02,1.587772857092e-03
6.876663884244e-01,-1.026081538385e+01,3.224800000000e-01,-6.970000000000e-03,5.016468287910e-02,1.667947605122e-03
8.126745066520e-01,-1.025200050378e+01,3.597400000000e-01,4.000000000000e-03,5.021012020936e-02,1.713636199372e-03
9.375771253876e-01,-1.024179797056e+01,3.892100000000e-01,1.415000000000e-02,5.018253579608e-02,1.727550166745e-03
1.131022334664e+00,-1.022238301592e+01,4.232900000000e-01,2.934000000000e-02,4.982078150298e-02,1.646538709342e-03
1.392682075739e+00,-1.019121773367e+01,4.446800000000e-01,4.828000000000e-02,4.980404922441e-02,1.486017444447e-03
6.251807645492e-02,-1.018278244109e+01,3.444000000000e-02,-1.414300000000e-01,1.501865862930e-01,5.259124733174e-03
1.875469984647e-01,-1.018106016476e+01,9.382000000000e-02,-1.392600000000e-01,1.504503658567e-01,4.829264993536e-03
3.125542304916e-01,-1.017809833467e+01,1.500100000000e-01,-1.320000000000e-01,1.504954005212e-01,4.329694074228e-03
4.375253164819e-01,-1.017389728813e+01,2.026100000000e-01,-1.192900000000e-01,1.503217496153e-01,3.740325442147e-03
5.625617379852e-01,-1.016796627989e+01,2.491600000000e-01,-1.029800000000e-01,1.504127890711e-01,3.172517734860e-03
6.876488761692e-01,-1.016030327786e+01,2.891500000000e-01,-8.509000000000e-02,1.507681612840e-01,2.650006318240e-03
1.653492402997e+00,-1.015360009227e+01,4.461000000000e-01,6.385000000000e-02,4.978793132587e-02,1.305937459840e-03
8.126561402676e-01,-1.015139767283e+01,3.240400000000e-01,-6.843000000000e-02,1.509042489472e-01,2.195871555055e-03
9.375690100836e-01,-1.014125048340e+01,3.547900000000e-01,-5.286000000000e-02,1.508212312324e-01,1.809428046019e-03
1.129614787787e+00,-1.012193634354e+01,3.882300000000e-01,-2.708000000000e-02,1.506848006704e-01,1.320039983477e-03
1.913294229094e+00,-1.010955303574e+01,4.293300000000e-01,7.543000000000e-02,4.977242840465e-02,1.125797953664e-03
1.388461338640e+00,-1.009088315508e+01,4.180900000000e-01,4.850000000000e-03,1.506349731505e-01,1.259452456613e-03
6.251595004847e-02,-1.008265805025e+01,2.880000000000e-02,-2.315200000000e-01,2.503109771553e-01,3.831253945909e-03
1.875414699395e-01,-1.008075992101e+01,8.063000000000e-02,-2.277000000000e-01,2.507506097616e-01,3.687259495967e-03
3.125478516103e-01,-1.007776806786e+01,1.289100000000e-01,-2.157700000000e-01,2.508256675354e-01,3.369712910234e-03
4.375223397193e-01,-1.007368278843e+01,1.721700000000e-01,-1.977900000000e-01,2.505362493585e-01,2.947456038215e-03
5.625544768105e-01,-1.006769108744e+01,2.092600000000e-01,-1.749900000000e-01,2.506879817847e-01,2.560521330435e-03
6.876313639140e-01,-1.005979117186e+01,2.402300000000e-01,-1.534000000000e-01,2.512802688062e-01,2.236223591245e-03
2.171929080762e+00,-1.005910343012e+01,4.013500000000e-01,8.251000000000e-02,4.975754104755e-02,9.582414469722e-04
1.646463339496e+00,-1.005345515336e+01,4.327300000000e-01,3.275000000000e-02,1.505869754550e-01,1.477721902524e-03
8.126377738832e-01,-1.005079484187e+01,2.659400000000e-01,-1.326900000000e-01,2.515070815783e-01,1.995138640229e-03
9.375608947797e-01,-1.004070299624e+01,2.866600000000e-01,-1.106600000000e-01,2.513687187202e-01,1.808623828524e-03
1.128207240910e+00,-1.002148967117e+01,3.116200000000e-01,-7.815000000000e-02,2.511413344502e-01,1.583100564811e-03
1.903463813978e+00,-1.000967510604e+01,4.346900000000e-01,5.571000000000e-02,1.505408093545e-01,1.688462672607e-03
2.429239196880e+00,-1.000228204687e+01,3.670500000000e-01,8.610000000000e-02,4.974326981575e-02,8.112286425812e-04
1.384240601540e+00,-9.990548576485e+00,3.327900000000e-01,-4.054000000000e-02,2.510582885838e-01,1.348190000766e-03
6.251382364202e-02,-9.982533659414e+00,2.427000000000e-02,-3.085500000000e-01,3.504353680180e-01,2.955121310433e-03
1.875359414143e-01,-9.980459677256e+00,6.738000000000e-02,-3.030100000000e-01,3.510508536664e-01,2.950287624108e-03
3.125414727290e-01,-9.977437801051e+00,1.081600000000e-01,-2.867600000000e-01,3.511559345496e-01,2.722405235625e-03
4.375193629567e-01,-9.973468288732e+00,1.440500000000e-01,-2.619700000000e-01,3.507507491019e-01,2.366646314140e-03
5.625472156358e-01,-9.967415894987e+00,1.735900000000e-01,-2.347800000000e-01,3.509631744984e-01,2.032620030829e-03
2.159306393826e+00,-9.959569645920e+00,4.284600000000e-01,7.418000000000e-02,1.504964765358e-01,1.808870732087e-03
6.876138516589e-01,-9.959279065863e+00,1.983600000000e-01,-2.086200000000e-01,3.517923763285e-01,1.754159453551e-03
1.639434275995e+00,-9.953310214455e+00,3.397800000000e-01,-7.980000000000e-03,2.509782924246e-01,1.017421944300e-03
8.126194074988e-01,-9.950192010917e+00,2.177700000000e-01,-1.821900000000e-01,3.521099142094e-01,1.564676837138e-03
9.375527794757e-01,-9.940155509083e+00,2.340700000000e-01,-1.559400000000e-01,3.519162062081e-01,1.446152705049e-03
2.685067625564e+00,-9.939123543919e+00,3.321200000000e-01,8.701000000000e-02,4.972961521168e-02,6.869458226429e-04
1.126799694033e+00,-9.921042998796e+00,2.539300000000e-01,-1.187800000000e-01,3.515978682301e-01,1.436196167937e-03
1.893633398863e+00,-9.909797176339e+00,3.378000000000e-01,1.905000000000e-02,2.509013489238e-01,6.569316968300e-04
2.413835415534e+00,-9.903169254552e+00,4.176100000000e-01,8.887000000000e-02,1.504539786224e-01,1.827241482447e-03
1.380019864440e+00,-9.890213997895e+00,2.652300000000e-01,-7.468000000000e-02,3.514816040171e-01,1.482999399327e-03
6.251169723557e-02,-9.882409268574e+00,1.972000000000e-02,-3.737100000000e-01,4.505597588806e-01,2.350596820772e-03
1.875304128890e-01,-9.880159433504e+00,5.644000000000e-02,-3.659300000000e-01,4.513510975714e-01,2.381108023566e-03
3.125350938477e-01,-9.877107534239e+00,9.061000000000e-02,-3.457500000000e-01,4.514862015641e-01,2.211112512239e-03
4.375163861942e-01,-9.873253789032e+00,1.191400000000e-01,-3.146400000000e-01,4.509652488453e-01,1.898470726961e-03
2.939258317959e+00,-9.869666444843e+00,2.984200000000e-01,8.627000000000e-02,4.971657775795e-02,5.836929201781e-04
5.625399544610e-01,-9.867140702536e+00,1.435300000000e-01,-2.844100000000e-01,4.512383672123e-01,1.584273876544e-03
2.146683706889e+00,-9.860035861723e+00,3.319900000000e-01,3.845000000000e-02,2.508274608927e-01,3.595496564812e-04
6.875963394037e-01,-9.858766959866e+00,1.639300000000e-01,-2.543300000000e-01,4.523044838512e-01,1.298074693730e-03
1.632405212494e+00,-9.853165275545e+00,2.647100000000e-01,-3.702000000000e-02,3.513696093942e-01,1.447102021043e-03
8.126010411144e-01,-9.849589179963e+00,1.796500000000e-01,-2.224400000000e-01,4.527127468407e-01,1.086506791414e-03
2.666896015941e+00,-9.840508243460e+00,4.017500000000e-01,9.969000000000e-02,1.504133171691e-01,1.771636070378e-03
9.375446641718e-01,-9.839608021922e+00,1.932300000000e-01,-1.910100000000e-01,4.524636936959e-01,9.610354848312e-04
1.125392147155e+00,-9.820596326422e+00,2.075200000000e-01,-1.502100000000e-01,4.520544020098e-01,1.005346661123e-03
1.883802983747e+00,-9.809919246639e+00,2.577300000000e-01,-1.001000000000e-02,3.512618884931e-01,1.356454680793e-03
2.398431634188e+00,-9.804056462231e+00,3.227400000000e-01,5.417000000000e-02,2.507566310369e-01,3.084238665330e-04
3.191656224419e+00,-9.793953115183e+00,2.658500000000e-01,8.397000000000e-02,4.970415794248e-02,4.983907541374e-04
1.375799127340e+00,-9.789879419304e+00,2.105400000000e-01,-9.834000000000e-02,4.519049194504e-01,1.153213540435e-03
6.250957082913e-02,-9.782284877733e+00,1.652000000000e-02,-4.289500000000e-01,5.506841497435e-01,1.950377320467e-03
1.875248843638e-01,-9.779859189751e+00,4.676000000000e-02,-4.187800000000e-01,5.516513414769e-01,1.996406404521e-03
3.125287149663e-01,-9.776777267427e+00,7.460000000000e-02,-3.937000000000e-01,5.518164685789e-01,1.882760053572e-03
4.375134094316e-01,-9.773039289332e+00,9.847000000000e-02,-3.586800000000e-01,5.511797485894e-01,1.619288363884e-03
2.918334224472e+00,-9.771624733662e+00,3.818300000000e-01,1.075200000000e-01,1.503744936627e-01,1.669699902030e-03
5.625326932863e-01,-9.766865510085e+00,1.194300000000e-01,-3.261700000000e-01,5.515135599268e-01,1.331880005625e-03
2.134061019953e+00,-9.760502077526e+00,2.474700000000e-01,9.920000000000e-03,3.511584452496e-01,1.191238885362e-03
6.875788271485e-01,-9.758254853869e+00,1.354400000000e-01,-2.914300000000e-01,5.528165913739e-01,1.037378991915e-03
1.625376148993e+00,-9.753020336636e+00,2.048800000000e-01,-5.789000000000e-02,4.517609263638e-01,1.236382205974e-03
8.125826747300e-01,-9.748986349008e+00,1.486000000000e-01,-2.551000000000e-01,5.533155794722e-01,7.848767707846e-04
2.648724406317e+00,-9.741892943002e+00,3.116200000000e-01,6.690000000000e-02,2.506888619481e-01,4.510500318434e-04
9.375365488678e-01,-9.739060534762e+00,1.587700000000e-01,-2.192300000000e-01,5.530111811842e-01,6.137810145550e-04
1.123984600278e+00,-9.720149654049e+00,1.664900000000e-01,-1.724600000000e-01,5.525109357901e-01,6.080491792425e-04
3.442107388104e+00,-9.712029736926e+00,2.370900000000e-01,8.172000000000e-02,4.969235625971e-02,4.279951400889e-04
1.873972568631e+00,-9.710041316938e+00,1.956700000000e-01,-3.083000000000e-02,4.516224280625e-01,1.271760879172e-03
2.383027852843e+00,-9.704943669910e+00,2.346000000000e-01,2.421000000000e-02,3.510592834515e-01,9.624438777058e-04
3.167997057989e+00,-9.696560632190e+00,3.597100000000e-01,1.131200000000e-01,1.503375095388e-01,1.544252451480e-03
1.371578390241e+00,-9.689544840713e+00,1.661100000000e-01,-1.157800000000e-01,5.523282348839e-01,7.660671817273e-04
6.250744442268e-02,-9.682160486893e+00,1.409000000000e-02,-4.756400000000e-01,6.508085406064e-01,1.667607527944e-03
1.875193558386e-01,-9.679558945997e+00,3.856000000000e-02,-4.624600000000e-01,6.519515853825e-01,1.739248110330e-03
3.125223360850e-01,-9.676447000615e+00,6.117000000000e-02,-4.336300000000e-01,6.521467355941e-01,1.688611347145e-03
2.897410130985e+00,-9.673583022481e+00,3.000900000000e-01,7.687000000000e-02,2.506241561041e-01,5.871185449210e-04
4.375104326691e-01,-9.672824789632e+00,8.188000000000e-02,-3.964200000000e-01,6.513942483337e-01,1.484631354159e-03
5.625254321116e-01,-9.666590317633e+00,9.875000000000e-02,-3.603600000000e-01,6.517887526415e-01,1.239486705616e-03
2.121438333017e+00,-9.660968293329e+00,1.814700000000e-01,-1.047000000000e-02,4.514894296065e-01,1.252209585445e-03
6.875613148933e-01,-9.657742747872e+00,1.119000000000e-01,-3.209500000000e-01,6.533286988972e-01,9.609123143084e-04
1.618347085492e+00,-9.652875397726e+00,1.589100000000e-01,-7.479000000000e-02,5.521522433337e-01,8.880739127678e-04
8.125643083456e-01,-9.648383518052e+00,1.223500000000e-01,-2.808400000000e-01,6.539184121041e-01,6.958392112814e-04
2.630552796693e+00,-9.643277642544e+00,2.239000000000e-01,3.604000000000e-02,3.509644067273e-01,7.026214654333e-04
9.375284335639e-01,-9.638513047601e+00,1.301600000000e-01,-2.418500000000e-01,6.535586686725e-01,4.851706859834e-04
3.690459039599e+00,-9.623946280115e+00,2.112300000000e-01,7.860000000000e-02,4.968117309587e-02,3.698033713881e-04
1.122577053401e+00,-9.619702981675e+00,1.337000000000e-01,-1.898200000000e-01,6.529674695703e-01,3.406045664731e-04
3.415732612813e+00,-9.615361606962e+00,3.359600000000e-01,1.163300000000e-01,1.503023661678e-01,1.412735033041e-03
1.864142153516e+00,-9.610163387237e+00,1.459000000000e-01,-4.568000000000e-02,5.519829676320e-01,9.760673270429e-04
2.367624071497e+00,-9.605830877589e+00,1.678700000000e-01,3.160000000000e-03,4.513619358661e-01,1.185319726419e-03
3.144337891560e+00,-9.599168149197e+00,2.907900000000e-01,8.602000000000e-02,2.505625158977e-01,6.791901225682e-04
1.367357653141e+00,-9.589210262122e+00,1.307200000000e-01,-1.299700000000e-01,6.527515503178e-01,4.476496667099e-04
6.250531801623e-02,-9.582036096053e+00,1.192000000000e-02,-5.141300000000e-01,7.509329314693e-01,1.470280692536e-03
1.875138273134e-01,-9.579258702245e+00,3.145000000000e-02,-4.987300000000e-01,7.522518292876e-01,1.576877188508e-03
3.125159572037e-01,-9.576116733803e+00,5.017000000000e-02,-4.669200000000e-01,7.524770026087e-01,1.590678824538e-03
2.876486037498e+00,-9.575541311299e+00,2.144800000000e-01,4.435000000000e-02,3.508738185456e-01,4.632468754660e-04
4.375074559065e-01,-9.572610289932e+00,6.797000000000e-02,-4.276900000000e-01,7.516087480777e-01,1.447288221161e-03
5.625181709369e-01,-9.566315125181e+00,8.210000000000e-02,-3.884900000000e-01,7.520639453560e-01,1.248082669003e-03
2.108815646080e+00,-9.561434509132e+00,1.326500000000e-01,-2.385000000000e-02,5.518204139637e-01,1.020533658087e-03
6.875438026381e-01,-9.557230641874e+00,9.338000000000e-02,-3.449700000000e-01,7.538408064201e-01,9.997184981105e-04
1.611318021991e+00,-9.552730458816e+00,1.230400000000e-01,-8.657000000000e-02,6.525435603038e-01,5.720033427248e-04
8.125459419612e-01,-9.547780687097e+00,1.015800000000e-01,-3.020100000000e-01,7.545212447358e-01,7.504645172726e-04
2.612381187070e+00,-9.544662342086e+00,1.536400000000e-01,1.350000000000e-02,4.512399515064e-01,1.060248161520e-03
9.375203182599e-01,-9.537965560440e+00,1.053600000000e-01,-2.587500000000e-01,7.541061561611e-01,5.335558241969e-04
3.936559690899e+00,-9.529756472124e+00,1.886600000000e-01,7.538000000000e-02,4.967060892461e-02,3.215461785169e-04
3.661390157734e+00,-9.528077058801e+00,3.126300000000e-01,1.180900000000e-01,1.502690648420e-01,1.285087136278e-03
1.121169506524e+00,-9.519256309301e+00,1.074800000000e-01,-2.035900000000e-01,7.534240033508e-01,2.568609312567e-04
3.389357837522e+00,-9.518693476998e+00,2.820300000000e-01,9.390000000000e-02,2.505039436126e-01,7.287132371246e-04
