r_cg,z_cg,ur_les,uz_les,yw,nut
6.252020286136e-02,-1.028290683193e+01,2.755000000000e-02,-3.619000000000e-02,9.115993716798e-05,1.271931456922e-03
1.875525269899e-01,-1.028136040851e+01,8.927000000000e-02,-3.383000000000e-02,9.115993499118e-05,1.232290104879e-03
3.125606093729e-01,-1.027842860149e+01,1.489300000000e-01,-2.940000000000e-02,9.115993692814e-05,1.298281257415e-03
4.375282932444e-01,-1.027411178783e+01,2.057500000000e-01,-2.481000000000e-02,9.115993729993e-05,1.398842283658e-03
5.625689991599e-01,-1.026824147234e+01,2.561600000000e-01,-1.606000000000e-02,9.155877862888e-05,1.500009006740e-03
6.876663884244e-01,-1.026081538385e+01,2.989900000000e-01,-5.640000000000e-03,9.155877850689e-05,1.578948984522e-03
8.126745066520e-01,-1.025200050378e+01,3.356200000000e-01,3.320000000000e-03,9.155878009067e-05,1.623955553734e-03
9.375771253876e-01,-1.024179797056e+01,3.641000000000e-01,1.364000000000e-02,9.155877940083e-05,1.637707915144e-03
1.131022334664e+00,-1.022238301592e+01,3.952500000000e-01,2.890000000000e-02,4.092211296042e-04,1.558764916706e-03
1.392682075739e+00,-1.019121773367e+01,4.198200000000e-01,4.581000000000e-02,4.092211296684e-04,1.402353913708e-03
6.251807645492e-02,-1.018278244109e+01,2.609000000000e-02,-1.346800000000e-01,1.001243908621e-01,5.073278505341e-03
1.875469984647e-01,-1.018106016476e+01,8.370000000000e-02,-1.299900000000e-01,1.003002439046e-01,4.655668709949e-03
3.125542304916e-01,-1.017809833467e+01,1.388600000000e-01,-1.243500000000e-01,1.003302670143e-01,4.180205162248e-03
4.375253164819e-01,-1.017389728813e+01,1.892700000000e-01,-1.124800000000e-01,1.002144997437e-01,3.617952173821e-03
5.625617379852e-01,-1.016796627989e+01,2.345200000000e-01,-9.754000000000e-02,1.002751927142e-01,3.074741077690e-03
6.876488761692e-01,-1.016030327786e+01,2.734400000000e-01,-8.105000000000e-02,1.005121075227e-01,2.575093174745e-03
1.653492402997e+00,-1.015360009227e+01,4.214600000000e-01,6.098000000000e-02,4.092211307988e-04,1.226628021493e-03
8.126561402676e-01,-1.015139767283e+01,3.076100000000e-01,-6.526000000000e-02,1.006028326315e-01,2.144740262453e-03
9.375690100836e-01,-1.014125048340e+01,3.376600000000e-01,-4.836000000000e-02,1.005474874882e-01,1.790756106599e-03
