r_cg,z_cg,ur_les,uz_les,yw,nut
6.252020286136e-02,-1.028290683193e+01,3.559000000000e-02,-5.720000000000e-02,9.115993716798e-05,2.399284592538e-03
1.875525269899e-01,-1.028136040851e+01,1.167700000000e-01,-5.686000000000e-02,9.115993499118e-05,2.118816248414e-03
3.125606093729e-01,-1.027842860149e+01,1.957000000000e-01,-4.814000000000e-02,9.115993692814e-05,2.091029361665e-03
4.375282932444e-01,-1.027411178783e+01,2.633000000000e-01,-3.481000000000e-02,9.115993729993e-05,2.166066086496e-03
5.625689991599e-01,-1.026824147234e+01,3.215300000000e-01,-2.402000000000e-02,9.155877862888e-05,2.263031241933e-03
6.876663884244e-01,-1.026081538385e+01,3.734100000000e-01,-1.367000000000e-02,9.155877850689e-05,2.340349907492e-03
8.126745066520e-01,-1.025200050378e+01,4.140100000000e-01,-2.030000000000e-03,9.155878009067e-05,2.379717515017e-03
9.375771253876e-01,-1.024179797056e+01,4.480800000000e-01,9.920000000000e-03,9.155877940083e-05,2.388681796568e-03
1.131022334664e+00,-1.022238301592e+01,4.881800000000e-01,2.892000000000e-02,4.092211296042e-04,2.306933647995e-03
1.392682075739e+00,-1.019121773367e+01,5.141400000000e-01,5.145000000000e-02,4.092211296684e-04,2.157934369973e-03
6.251807645492e-02,-1.018278244109e+01,3.100000000000e-02,-1.799400000000e-01,1.001243908621e-01,6.570835398879e-03
1.875469984647e-01,-1.018106016476e+01,9.905000000000e-02,-1.756000000000e-01,1.003002439046e-01,6.015070780484e-03
3.125542304916e-01,-1.017809833467e+01,1.629100000000e-01,-1.623200000000e-01,1.003302670143e-01,5.350232225785e-03
4.375253164819e-01,-1.017389728813e+01,2.179000000000e-01,-1.400100000000e-01,1.002144997437e-01,4.622053547163e-03
5.625617379852e-01,-1.016796627989e+01,2.673200000000e-01,-1.242600000000e-01,1.002751927142e-01,3.985910881396e-03
6.876488761692e-01,-1.016030327786e+01,3.080600000000e-01,-1.044200000000e-01,1.005121075227e-01,3.468581926125e-03
1.653492402997e+00,-1.015360009227e+01,5.173600000000e-01,7.052000000000e-02,4.092211307988e-04,2.001526019970e-03
8.126561402676e-01,-1.015139767283e+01,3.425600000000e-01,-8.453000000000e-02,1.006028326315e-01,3.088272212588e-03
9.375690100836e-01,-1.014125048340e+01,3.665200000000e-01,-6.449000000000e-02,1.005474874882e-01,2.804241798700e-03
1.129614787787e+00,-1.012193634354e+01,3.945300000000e-01,-3.637000000000e-02,1.004565337802e-01,2.492149197693e-03
1.913294229094e+00,-1.010955303574e+01,5.063000000000e-01,8.535000000000e-02,4.092211325217e-04,1.854643613507e-03
1.388461338640e+00,-1.009088315508e+01,4.132400000000e-01,-3.250000000000e-03,1.004233154336e-01,2.299264380317e-03
6.251595004847e-02,-1.008265805025e+01,2.534000000000e-02,-2.787400000000e-01,2.002487817245e-01,4.621054314245e-03
1.875414699395e-01,-1.008075992101e+01,8.136000000000e-02,-2.727200000000e-01,2.006004878095e-01,4.367640259444e-03
3.125478516103e-01,-1.007776806786e+01,1.313600000000e-01,-2.529100000000e-01,2.006605340285e-01,3.832400544340e-03
