r_cg,z_cg,ur_les,uz_les,yw,nut
1.250306230691e-01,-1.023169931092e+01,6.880000000000e-02,-9.101000000000e-02,9.981124422259e-02,4.941362839110e-03
3.750306310691e-01,-1.022580603095e+01,1.898900000000e-01,-7.992000000000e-02,9.987152868329e-02,3.754123999907e-03
6.250922797242e-01,-1.021400255559e+01,2.923500000000e-01,-5.412000000000e-02,9.999148019429e-02,3.300574915538e-03
8.750922877242e-01,-1.019628314901e+01,3.694400000000e-01,-2.525000000000e-02,1.001736504329e-01,3.128054150790e-03
1.260253177964e+00,-1.015499905233e+01,4.447300000000e-01,1.676000000000e-02,9.878056513071e-02,2.820246874446e-03
1.778907474218e+00,-1.007997626505e+01,4.728000000000e-01,6.402000000000e-02,9.871562162023e-02,2.326117345142e-03
1.250238188316e-01,-1.003134759870e+01,5.043000000000e-02,-2.701000000000e-01,3.005275685108e-01,3.635086709282e-03
3.750238268316e-01,-1.002533414712e+01,1.389500000000e-01,-2.437600000000e-01,3.007078259130e-01,2.903801692855e-03
6.250717775633e-01,-1.001328837890e+01,2.051300000000e-01,-1.943200000000e-01,3.010712666116e-01,2.180310359305e-03
8.750717855633e-01,-9.995205832814e+00,2.499500000000e-01,-1.469300000000e-01,3.016159758643e-01,1.573448171189e-03
2.293228193420e+00,-9.979451825813e+00,4.487900000000e-01,9.450000000000e-02,9.865563577105e-02,1.877911112167e-03
1.254626797519e+00,-9.954256611290e+00,2.915700000000e-01,-7.922000000000e-02,3.012319098877e-01,8.576026441253e-04
1.762052010098e+00,-9.879992029987e+00,2.982500000000e-01,-9.180000000000e-03,3.010399510405e-01,4.719594022476e-04
2.801962212796e+00,-9.853670634071e+00,4.007500000000e-01,1.091800000000e-01,9.860061652048e-02,1.514613181951e-03
1.250170145941e-01,-9.830995886473e+00,3.518000000000e-02,-3.998700000000e-01,5.008792808524e-01,2.416917093922e-03
3.750170225941e-01,-9.824862263296e+00,9.585000000000e-02,-3.543100000000e-01,5.011797098541e-01,1.952724863732e-03
6.250512754024e-01,-9.812574202203e+00,1.406600000000e-01,-2.902300000000e-01,5.017854443514e-01,1.355278819302e-03
8.750512834024e-01,-9.794128516617e+00,1.695900000000e-01,-2.226100000000e-01,5.026932931056e-01,9.251896955913e-04
2.265207837253e+00,-9.780843592922e+00,2.822700000000e-01,3.129000000000e-02,3.008626492215e-01,3.854051244476e-04
1.249000417074e+00,-9.753514170247e+00,1.880500000000e-01,-1.346500000000e-01,5.020531831447e-01,8.738655754595e-04
3.303870022513e+00,-9.702939127892e+00,3.414400000000e-01,1.135700000000e-01,9.855057225565e-02,1.225969500929e-03
1.745196545978e+00,-9.680007794927e+00,1.753600000000e-01,-5.235000000000e-02,5.017332517341e-01,9.297597980579e-04
2.762874700083e+00,-9.657051563485e+00,2.601500000000e-01,5.565000000000e-02,3.007000303930e-01,4.582071681473e-04
1.250102103566e-01,-9.630644174247e+00,2.445000000000e-02,-4.906500000000e-01,7.012309931947e-01,2.069343739019e-03
3.750102183566e-01,-9.624390379469e+00,6.538000000000e-02,-4.315800000000e-01,7.016515937978e-01,1.724491038691e-03
6.250307732415e-01,-9.611860025509e+00,9.637000000000e-02,-3.544200000000e-01,7.024996220940e-01,1.179234713337e-03
8.750307812415e-01,-9.593051200420e+00,1.151500000000e-01,-2.703600000000e-01,7.037706103478e-01,6.301735903754e-04
2.237187481085e+00,-9.582235360032e+00,1.481400000000e-01,-1.051000000000e-02,5.014377487024e-01,8.425829352679e-04
1.243374036628e+00,-9.552771729204e+00,1.193400000000e-01,-1.644700000000e-01,7.028744564025e-01,4.394890382627e-04
3.797728741865e+00,-9.527624538311e+00,2.827600000000e-01,1.105900000000e-01,9.850551063554e-02,9.982428292452e-04
3.253846324350e+00,-9.508915941917e+00,2.475000000000e-01,7.371000000000e-02,3.005521184695e-01,5.271392917195e-04
1.728341081859e+00,-9.480023559866e+00,1.014300000000e-01,-7.237000000000e-02,7.024265524281e-01,6.122911909097e-04
