r_cg,z_cg,ur_les,uz_les,yw,nut
3.126088555341e-02,-1.030822467585e+01,2.745000000000e-02,-2.071000000000e-02,2.499503828142e-02,5.411460796330e-04
9.378162001639e-02,-1.030782894229e+01,6.689000000000e-02,-2.152000000000e-02,2.502613598221e-02,5.918356985617e-04
1.562992436579e-01,-1.030707770011e+01,1.055200000000e-01,-1.996000000000e-02,2.504811884581e-02,6.613956086665e-04
2.188116838531e-01,-1.030597097347e+01,1.422300000000e-01,-1.809000000000e-02,2.506098749404e-02,7.428454401774e-04
2.813168681212e-01,-1.030450879866e+01,1.787700000000e-01,-1.515000000000e-02,2.506474284915e-02,8.298096904108e-04
3.438127228981e-01,-1.030269122403e+01,2.134800000000e-01,-1.306000000000e-02,2.505938611810e-02,9.145809712157e-04
4.062971757220e-01,-1.030051831004e+01,2.471100000000e-01,-9.520000000000e-03,2.504491898002e-02,9.926330714216e-04
4.687681542869e-01,-1.029799012923e+01,2.773300000000e-01,-5.020000000000e-03,2.502134310483e-02,1.062120527258e-03
5.312900999719e-01,-1.029506289800e+01,3.040800000000e-01,-5.900000000000e-04,2.502884510987e-02,1.124210958922e-03
5.938608984255e-01,-1.029173593650e+01,3.272300000000e-01,3.870000000000e-03,2.506760659127e-02,1.178791257284e-03
6.564119160837e-01,-1.028805244561e+01,3.489600000000e-01,7.710000000000e-03,2.509722712193e-02,1.224462456230e-03
7.189410696646e-01,-1.028401254701e+01,3.677400000000e-01,1.213000000000e-02,2.511770975499e-02,1.261705628842e-03
7.814462764669e-01,-1.027961637457e+01,3.844400000000e-01,1.661000000000e-02,2.512905786412e-02,1.291159280426e-03
8.439254546459e-01,-1.027486407434e+01,3.983500000000e-01,2.119000000000e-02,2.513127518764e-02,1.313547405180e-03
9.063765228605e-01,-1.026975580455e+01,4.102800000000e-01,2.478000000000e-02,2.512436583933e-02,1.329647251363e-03
9.687974006469e-01,-1.026429173562e+01,4.197300000000e-01,2.922000000000e-02,2.510833432437e-02,1.341774715721e-03
3.126032737119e-02,-1.025818901942e+01,2.750000000000e-02,-8.165000000000e-02,7.505348464794e-02,4.293385744053e-03
9.377999863094e-02,-1.025773109204e+01,6.412000000000e-02,-8.355000000000e-02,7.514677541254e-02,3.906178630966e-03
1.562967185985e-01,-1.025693588725e+01,1.018400000000e-01,-8.133000000000e-02,7.521271938106e-02,3.697155241080e-03
2.188085209376e-01,-1.025580342798e+01,1.396700000000e-01,-7.908000000000e-02,7.525131839003e-02,3.461182570519e-03
1.065730287660e+00,-1.025488844912e+01,4.309900000000e-01,3.571000000000e-02,2.501621226167e-02,1.340779537443e-03
2.813134394484e-01,-1.025433374864e+01,1.765700000000e-01,-7.529000000000e-02,7.526257520293e-02,3.229050367987e-03
3.438095069033e-01,-1.025252689511e+01,2.119400000000e-01,-7.111000000000e-02,7.524649352156e-02,3.010124921828e-03
4.062947571209e-01,-1.025038292476e+01,2.435200000000e-01,-6.528000000000e-02,7.520307799726e-02,2.807770786972e-03
4.687672240671e-01,-1.024790190641e+01,2.736100000000e-01,-5.707000000000e-02,7.513233424906e-02,2.621814751142e-03
5.312880444349e-01,-1.024495948456e+01,2.999900000000e-01,-4.979000000000e-02,7.515512022899e-02,2.461767068658e-03
5.938552123012e-01,-1.024155501424e+01,3.253600000000e-01,-4.326000000000e-02,7.527138388657e-02,2.323191165839e-03
1.197104477043e+00,-1.024091235971e+01,4.403500000000e-01,4.380000000000e-02,2.501196801306e-02,1.325034985807e-03
6.564036137717e-01,-1.023781229807e+01,3.497200000000e-01,-3.744000000000e-02,7.536022233164e-02,2.201130436104e-03
7.189312723998e-01,-1.023373145152e+01,3.723000000000e-01,-2.992000000000e-02,7.542164465626e-02,2.095539584105e-03
7.814362122891e-01,-1.022931260159e+01,3.915400000000e-01,-2.223000000000e-02,7.545566097699e-02,2.006059184174e-03
1.328296005625e+00,-1.022531451688e+01,4.426900000000e-01,5.115000000000e-02,2.500780022681e-02,1.300797111093e-03
8.439164583563e-01,-1.022455588683e+01,4.091200000000e-01,-1.516000000000e-02,7.546228247001e-02,1.932135440935e-03
9.063700359959e-01,-1.021946145736e+01,4.246800000000e-01,-8.470000000000e-03,7.544152141394e-02,1.872351275276e-03
9.687949714343e-01,-1.021402947485e+01,4.377000000000e-01,-9.500000000000e-04,7.539339123244e-02,1.806155750808e-03
3.125976918897e-02,-1.020815336299e+01,2.494000000000e-02,-1.424400000000e-01,1.250891410803e-01,6.751867129991e-03
1.459284854873e+00,-1.020809730060e+01,4.405500000000e-01,5.720000000000e-02,2.500370893387e-02,1.270990631701e-03
9.377837724549e-02,-1.020763324179e+01,5.899000000000e-02,-1.418700000000e-01,1.252446256878e-01,6.349495115052e-03
1.562941935392e-01,-1.020679407439e+01,9.238000000000e-02,-1.399700000000e-01,1.253545323019e-01,6.067723138949e-03
2.188053580221e-01,-1.020563588249e+01,1.262500000000e-01,-1.365800000000e-01,1.254188639834e-01,5.693887352145e-03
1.065378315018e+00,-1.020465352508e+01,4.560400000000e-01,9.650000000000e-03,7.535423562042e-02,1.732616526957e-03
2.813100107755e-01,-1.020415869862e+01,1.591900000000e-01,-1.309400000000e-01,1.254376253381e-01,5.315778376653e-03
3.438062909086e-01,-1.020236256620e+01,1.883400000000e-01,-1.237500000000e-01,1.254108225357e-01,4.957320811729e-03
4.062923385197e-01,-1.020024753949e+01,2.170000000000e-01,-1.171800000000e-01,1.253384633285e-01,4.629118694836e-03
4.687662938472e-01,-1.019781368358e+01,2.434200000000e-01,-1.064500000000e-01,1.252205570814e-01,4.332446898545e-03
5.312859888979e-01,-1.019485607111e+01,2.684800000000e-01,-9.856000000000e-02,1.252585337147e-01,4.075874701346e-03
5.938495261768e-01,-1.019137409197e+01,2.919700000000e-01,-9.054000000000e-02,1.254523064772e-01,3.852928691824e-03
1.196048730962e+00,-1.019069575663e+01,4.753500000000e-01,2.325000000000e-02,7.534154965636e-02,1.685525080903e-03
1.590051036844e+00,-1.018926333795e+01,4.338000000000e-01,6.257000000000e-02,2.499969418777e-02,1.237590395983e-03
6.563953114597e-01,-1.018757215054e+01,3.132100000000e-01,-8.310000000000e-02,1.256003705524e-01,3.670668688954e-03
7.189214751349e-01,-1.018345035604e+01,3.321700000000e-01,-7.271000000000e-02,1.257027410935e-01,3.527973874680e-03
7.814261481113e-01,-1.017900882862e+01,3.497300000000e-01,-6.357000000000e-02,1.257594349614e-01,3.422585097799e-03
1.326536895901e+00,-1.017512594098e+01,4.898300000000e-01,3.636000000000e-02,7.532909226182e-02,1.640101304661e-03
8.439074620668e-01,-1.017424769932e+01,3.656600000000e-01,-5.434000000000e-02,1.257704707832e-01,3.350962341790e-03
9.063635491312e-01,-1.016916711017e+01,3.795300000000e-01,-4.542000000000e-02,1.257358690231e-01,3.304440415877e-03
1.720574596455e+00,-1.016881550292e+01,4.234800000000e-01,6.730000000000e-02,2.499575601674e-02,1.202250006649e-03
9.687925422216e-01,-1.016376721409e+01,3.918900000000e-01,-3.630000000000e-02,1.256556520537e-01,3.238774894493e-03
3.125921100674e-02,-1.015811770656e+01,2.211000000000e-02,-1.983000000000e-01,1.751247975127e-01,5.623062956172e-03
1.456822923476e+00,-1.015794645062e+01,4.967600000000e-01,4.752000000000e-02,7.531686354475e-02,1.601193914289e-03
9.377675586004e-02,-1.015753539154e+01,5.309000000000e-02,-1.956700000000e-01,1.753424759633e-01,5.521549571221e-03
1.562916684798e-01,-1.015665226154e+01,8.344000000000e-02,-1.935600000000e-01,1.754963452230e-01,5.340837636981e-03
2.188021951066e-01,-1.015546833699e+01,1.139900000000e-01,-1.888200000000e-01,1.755864095772e-01,5.039296273208e-03
1.065026342375e+00,-1.015441860103e+01,4.079500000000e-01,-2.405000000000e-02,1.255903927004e-01,3.204803942508e-03
2.813065821027e-01,-1.015398364860e+01,1.436300000000e-01,-1.811600000000e-01,1.756126754738e-01,4.717720323472e-03
3.438030749138e-01,-1.015219823729e+01,1.711200000000e-01,-1.725900000000e-01,1.755751515505e-01,4.401082282483e-03
4.062899199186e-01,-1.015011215422e+01,1.956200000000e-01,-1.621200000000e-01,1.754738486604e-01,4.103887574785e-03
4.687653636274e-01,-1.014772546076e+01,2.192200000000e-01,-1.514700000000e-01,1.753087799144e-01,3.828680499441e-03
1.850835616942e+00,-1.014675691556e+01,4.091700000000e-01,7.083000000000e-02,2.499189446634e-02,1.166280374605e-03
5.312839333608e-01,-1.014475265767e+01,2.424600000000e-01,-1.426400000000e-01,1.753619472008e-01,3.588095843995e-03
5.938438400524e-01,-1.014119316970e+01,2.636800000000e-01,-1.329200000000e-01,1.756332290685e-01,3.377619951803e-03
1.194992984881e+00,-1.014047915356e+01,4.255600000000e-01,-7.340000000000e-03,1.255692494272e-01,3.222809485166e-03
1.586886957844e+00,-1.013915990341e+01,4.994500000000e-01,5.796000000000e-02,7.530486361827e-02,1.562064572304e-03
6.563870091478e-01,-1.013733200300e+01,2.824500000000e-01,-1.220700000000e-01,1.758405187737e-01,3.207139751366e-03
7.189116778701e-01,-1.013316926056e+01,2.978500000000e-01,-1.093800000000e-01,1.759838375311e-01,3.076963000137e-03
7.814160839335e-01,-1.012870505564e+01,3.117400000000e-01,-9.843000000000e-02,1.760632089461e-01,2.985523133761e-03
1.324777786177e+00,-1.012493736508e+01,4.368300000000e-01,8.500000000000e-03,1.255484871030e-01,3.210217497759e-03
8.438984657773e-01,-1.012393951181e+01,3.252200000000e-01,-8.863000000000e-02,1.760786590965e-01,2.929121421694e-03
1.980814221332e+00,-1.012309094175e+01,3.937800000000e-01,7.346000000000e-02,2.498810955962e-02,1.130526755903e-03
9.063570622666e-01,-1.011887276298e+01,3.377600000000e-01,-7.845000000000e-02,1.760302166323e-01,2.897236149998e-03
1.716709175927e+00,-1.011876916230e+01,4.989300000000e-01,6.799000000000e-02,7.529309260036e-02,1.520114383884e-03
9.687901130090e-01,-1.011350495333e+01,3.475800000000e-01,-6.791000000000e-02,1.759179128751e-01,2.840361475203e-03
3.125865282452e-02,-1.010808205013e+01,1.999000000000e-02,-2.481500000000e-01,2.251604539452e-01,4.643462175599e-03
1.454360992079e+00,-1.010779560064e+01,4.441200000000e-01,2.206000000000e-02,1.255281059079e-01,3.190017697799e-03
9.377513447460e-02,-1.010743754130e+01,4.880000000000e-02,-2.448400000000e-01,2.254403262388e-01,4.720465540537e-03
1.562891434204e-01,-1.010651044868e+01,7.720000000000e-02,-2.426800000000e-01,2.256381581442e-01,4.607319511343e-03
2.187990321910e-01,-1.010530079150e+01,1.046100000000e-01,-2.365100000000e-01,2.257539551709e-01,4.357301521766e-03
1.064674369732e+00,-1.010418367699e+01,3.607300000000e-01,-5.355000000000e-02,1.758265497803e-01,2.850890490921e-03
2.813031534298e-01,-1.010380859858e+01,1.308200000000e-01,-2.274700000000e-01,2.257877256094e-01,4.076298152848e-03
3.437998589191e-01,-1.010203390838e+01,1.544500000000e-01,-2.158800000000e-01,2.257394805651e-01,3.788856050472e-03
4.062875013175e-01,-1.009997676894e+01,1.769300000000e-01,-2.046200000000e-01,2.256092339920e-01,3.512566242245e-03
2.110490575002e+00,-1.009782119280e+01,3.784200000000e-01,7.614000000000e-02,2.498440134210e-02,1.095473910796e-03
4.687644334076e-01,-1.009763723794e+01,1.991000000000e-01,-1.934900000000e-01,2.253970027472e-01,3.250200620747e-03
1.846269792737e+00,-1.009677733452e+01,4.961100000000e-01,7.685000000000e-02,7.528155059793e-02,1.474580713819e-03
5.312818778238e-01,-1.009464924423e+01,2.193900000000e-01,-1.811600000000e-01,2.254653606869e-01,3.018650696236e-03
5.938381539280e-01,-1.009101224743e+01,2.368400000000e-01,-1.694300000000e-01,2.258141516596e-01,2.815125550694e-03
1.193937238800e+00,-1.009026255048e+01,3.736400000000e-01,-3.379000000000e-02,1.757969491979e-01,2.938507697612e-03
1.583722878844e+00,-1.008905646887e+01,4.464700000000e-01,3.454000000000e-02,1.255081060304e-01,3.154569463551e-03
6.563787068358e-01,-1.008709185547e+01,2.518300000000e-01,-1.557200000000e-01,2.260806669947e-01,2.652221209287e-03
7.189018806052e-01,-1.008288816507e+01,2.652100000000e-01,-1.422300000000e-01,2.262649339685e-01,2.532060165228e-03
7.814060197558e-01,-1.007840128266e+01,2.787300000000e-01,-1.305300000000e-01,2.263669829306e-01,2.454013575768e-03
1.323018676453e+00,-1.007474878917e+01,3.824000000000e-01,-1.712000000000e-02,1.757678819439e-01,2.974566798472e-03
8.438894694878e-01,-1.007363132430e+01,2.911100000000e-01,-1.183400000000e-01,2.263868474096e-01,2.414574451367e-03
1.975549062848e+00,-1.007318777141e+01,4.907100000000e-01,8.472000000000e-02,7.527023771235e-02,1.425434715793e-03
2.239844890235e+00,-1.007095152461e+01,3.630500000000e-01,7.744000000000e-02,2.498076984552e-02,1.061387503842e-03
1.712843755399e+00,-1.006872282167e+01,4.478000000000e-01,4.640000000000e-02,1.254884876672e-01,3.104049486390e-03
9.063505754019e-01,-1.006857841579e+01,3.002700000000e-01,-1.060500000000e-01,2.263245642413e-01,2.403031508408e-03
9.687876837963e-01,-1.006324269257e+01,3.091600000000e-01,-9.501000000000e-02,2.261801736963e-01,2.367803915024e-03
3.125809464229e-02,-1.005804639370e+01,1.777000000000e-02,-2.930600000000e-01,2.751961103778e-01,3.878429380624e-03
1.451899060682e+00,-1.005764475067e+01,3.872700000000e-01,-1.190000000000e-03,1.757393482707e-01,2.994650852597e-03
9.377351308915e-02,-1.005733969105e+01,4.404000000000e-02,-2.903400000000e-01,2.755381765142e-01,4.001352991885e-03
1.562866183611e-01,-1.005636863582e+01,7.031000000000e-02,-2.871400000000e-01,2.757799710651e-01,3.925771479742e-03
2.187958692755e-01,-1.005513324600e+01,9.472000000000e-02,-2.805900000000e-01,2.759215007643e-01,3.716579552748e-03
1.064322397090e+00,-1.005394875295e+01,3.201400000000e-01,-7.890000000000e-02,2.260627068602e-01,2.437937387511e-03
2.812997247569e-01,-1.005363354856e+01,1.169600000000e-01,-2.688000000000e-01,2.759627757446e-01,3.470371806401e-03
3.437966429243e-01,-1.005186957947e+01,1.390300000000e-01,-2.557400000000e-01,2.759038095792e-01,3.208411056883e-03
4.062850827164e-01,-1.004984138367e+01,1.608100000000e-01,-2.434800000000e-01,2.757446193231e-01,2.949599156539e-03
2.104527283012e+00,-1.004800406789e+01,4.823300000000e-01,9.157000000000e-02,7.525915404863e-02,1.372974710450e-03
4.687635031877e-01,-1.004754901511e+01,1.794900000000e-01,-2.295000000000e-01,2.754852255791e-01,2.695085432894e-03
1.841703968533e+00,-1.004679775349e+01,4.467700000000e-01,5.636000000000e-02,1.254692509965e-01,3.041061450509e-03
5.312798222868e-01,-1.004454583078e+01,1.966400000000e-01,-2.152200000000e-01,2.755687741720e-01,2.467003084954e-03
2.368857428419e+00,-1.004248603721e+01,3.491700000000e-01,7.859000000000e-02,2.497721509980e-02,1.028405266320e-03
