r_cg,z_cg,ur_les,uz_les,yw,nut
6.252020286136e-02,-1.028290683193e+01,5.392000000000e-02,-6.656000000000e-02,4.997103704415e-02,2.408627525367e-03
1.875525269899e-01,-1.028136040851e+01,1.440100000000e-01,-5.948000000000e-02,5.005897591685e-02,2.125893604366e-03
3.125606093729e-01,-1.027842860149e+01,2.253400000000e-01,-5.179000000000e-02,5.007401229245e-02,2.097143217040e-03
4.375282932444e-01,-1.027411178783e+01,2.974400000000e-01,-3.995000000000e-02,5.001616580770e-02,2.171828004784e-03
5.625689991599e-01,-1.026824147234e+01,3.606500000000e-01,-3.009000000000e-02,5.004616362720e-02,2.268630971687e-03
6.876663884244e-01,-1.026081538385e+01,4.129000000000e-01,-1.624000000000e-02,5.016468287910e-02,2.345810188301e-03
8.126745066520e-01,-1.025200050378e+01,4.537600000000e-01,-1.990000000000e-03,5.021012020936e-02,2.384995718973e-03
9.375771253876e-01,-1.024179797056e+01,4.860900000000e-01,1.154000000000e-02,5.018253579608e-02,2.393765732994e-03
1.131022334664e+00,-1.022238301592e+01,5.182400000000e-01,3.295000000000e-02,4.982078150298e-02,2.311874181558e-03
1.392682075739e+00,-1.019121773367e+01,5.395300000000e-01,5.497000000000e-02,4.980404922441e-02,2.162932367149e-03
6.251807645492e-02,-1.018278244109e+01,4.465000000000e-02,-2.034100000000e-01,1.501865862930e-01,6.581163590007e-03
1.875469984647e-01,-1.018106016476e+01,1.172300000000e-01,-1.900600000000e-01,1.504503658567e-01,6.023860901722e-03
3.125542304916e-01,-1.017809833467e+01,1.838600000000e-01,-1.733800000000e-01,1.504954005212e-01,5.357884581867e-03
4.375253164819e-01,-1.017389728813e+01,2.415300000000e-01,-1.518300000000e-01,1.503217496153e-01,4.629186905963e-03
5.625617379852e-01,-1.016796627989e+01,2.896700000000e-01,-1.311600000000e-01,1.504127890711e-01,3.993474799906e-03
6.876488761692e-01,-1.016030327786e+01,3.298700000000e-01,-1.100900000000e-01,1.507681612840e-01,3.477623487823e-03
1.653492402997e+00,-1.015360009227e+01,5.407900000000e-01,7.333000000000e-02,4.978793132587e-02,2.006791029923e-03
8.126561402676e-01,-1.015139767283e+01,3.605500000000e-01,-8.773000000000e-02,1.509042489472e-01,3.099858294943e-03
9.375690100836e-01,-1.014125048340e+01,3.830500000000e-01,-6.573000000000e-02,1.508212312324e-01,2.819161825169e-03
1.129614787787e+00,-1.012193634354e+01,4.074800000000e-01,-3.350000000000e-02,1.506848006704e-01,2.514414679160e-03
