r_cg,z_cg,ur_les,uz_les,yw,nut
1.563043719319e-02,-1.029579664758e+01,3.390000000000e-03,-2.372000000000e-02,3.751422638367e-02,5.042816202086e-04
4.689118320105e-02,-1.029567874653e+01,1.845000000000e-02,-2.380000000000e-02,3.754096751041e-02,5.633663749858e-04
7.345745167250e-01,-1.029555284417e+01,1.612700000000e-01,8.930000000000e-03,1.256683872386e-02,2.197576901624e-04
7.815154478319e-02,-1.029547310478e+01,3.367000000000e-02,-2.365000000000e-02,3.756429017298e-02,6.091226632459e-04
1.094112674375e-01,-1.029517972382e+01,4.869000000000e-02,-2.320000000000e-02,3.758419442831e-02,6.353649999317e-04
1.406700947743e-01,-1.029479860591e+01,6.350000000000e-02,-2.266000000000e-02,3.760068036257e-02,6.582052956348e-04
1.719277698430e-01,-1.029432975403e+01,7.825000000000e-02,-2.223000000000e-02,3.761374809103e-02,6.830857831159e-04
2.031840377646e-01,-1.029377317190e+01,9.294000000000e-02,-2.138000000000e-02,3.762339775698e-02,7.111627830335e-04
7.658272853794e-01,-1.029335758339e+01,1.646500000000e-01,9.690000000000e-03,1.256967446900e-02,2.196911724754e-04
2.344386434271e-01,-1.029312886399e+01,1.073100000000e-01,-2.044000000000e-02,3.762962953250e-02,7.424498767724e-04
2.656913306825e-01,-1.029239683552e+01,1.214300000000e-01,-1.934000000000e-02,3.763244361958e-02,7.764058784317e-04
2.969418428488e-01,-1.029157709248e+01,1.354500000000e-01,-1.837000000000e-02,3.763184025027e-02,8.122048711576e-04
7.970735950515e-01,-1.029107213922e+01,1.678900000000e-01,1.048000000000e-02,1.257136868244e-02,2.191282477698e-04
3.281899240367e-01,-1.029066964159e+01,1.493400000000e-01,-1.743000000000e-02,3.762781968560e-02,8.489630566346e-04
3.594353198168e-01,-1.028967449028e+01,1.630000000000e-01,-1.656000000000e-02,3.762038221461e-02,8.858634513030e-04
8.283131823062e-01,-1.028869653091e+01,1.710700000000e-01,1.128000000000e-02,1.257192161692e-02,2.181069983391e-04
3.906777746504e-01,-1.028859164673e+01,1.767300000000e-01,-1.580000000000e-02,3.760952815756e-02,9.222000263480e-04
4.219170310427e-01,-1.028742111997e+01,1.903500000000e-01,-1.471000000000e-02,3.759525786788e-02,9.573773005661e-04
8.595457838411e-01,-1.028623077848e+01,1.741600000000e-01,1.207000000000e-02,1.257133352430e-02,2.166640412178e-04
4.531528335305e-01,-1.028616291968e+01,2.034500000000e-01,-1.311000000000e-02,3.757757172710e-02,9.909179484145e-04
4.843849277985e-01,-1.028481705625e+01,2.160800000000e-01,-1.138000000000e-02,3.755647014585e-02,1.022460733664e-03
8.907711361664e-01,-1.028367490275e+01,1.759300000000e-01,1.286000000000e-02,1.256960466962e-02,2.148318467299e-04
5.156458928694e-01,-1.028335163168e+01,2.280900000000e-01,-9.500000000000e-03,3.756217013656e-02,1.052998851597e-03
5.469354629570e-01,-1.028176646622e+01,2.397900000000e-01,-7.460000000000e-03,3.759466473395e-02,1.082130602541e-03
9.219889754899e-01,-1.028102892530e+01,1.786400000000e-01,1.375000000000e-02,1.256673534166e-02,2.126378215097e-04
5.782205369614e-01,-1.028009329011e+01,2.509000000000e-01,-5.170000000000e-03,3.762373039032e-02,1.108716940535e-03
6.095008576805e-01,-1.027833211686e+01,2.612700000000e-01,-2.760000000000e-03,3.764936761178e-02,1.132722402840e-03
9.531990386460e-01,-1.027829286849e+01,1.799300000000e-01,1.456000000000e-02,1.256272582564e-02,2.101490894847e-04
6.407761680045e-01,-1.027648296075e+01,2.707400000000e-01,-3.900000000000e-04,3.767157693515e-02,1.154145276106e-03
9.844010626959e-01,-1.027546675539e+01,1.808700000000e-01,1.534000000000e-02,1.255757643140e-02,2.074309118923e-04
6.720462108966e-01,-1.027454583678e+01,2.799600000000e-01,1.460000000000e-03,3.769035892831e-02,1.172966002445e-03
7.033107293130e-01,-1.027252076073e+01,2.887300000000e-01,3.220000000000e-03,3.770571419101e-02,1.189186218667e-03
1.032919324465e+00,-1.027084083144e+01,1.824400000000e-01,1.650000000000e-02,1.253433560672e-02,2.013394241370e-04
1.563029598038e-02,-1.027078716333e+01,4.130000000000e-03,-4.887000000000e-02,6.252371063945e-02,1.937214487389e-03
4.689076289713e-02,-1.027065143486e+01,2.025000000000e-02,-4.895000000000e-02,6.256827918397e-02,1.913771678746e-03
7.815085537324e-02,-1.027043024467e+01,3.618000000000e-02,-4.875000000000e-02,6.260715028821e-02,1.908973493865e-03
7.345694662636e-01,-1.027040774911e+01,2.972200000000e-01,5.040000000000e-03,3.771764335517e-02,1.202833544673e-03
1.094103255171e-01,-1.027012359422e+01,5.182000000000e-02,-4.794000000000e-02,6.264032404706e-02,1.876333134054e-03
1.406689235984e-01,-1.026973148569e+01,6.721000000000e-02,-4.711000000000e-02,6.266780060412e-02,1.838718213408e-03
1.719263993406e-01,-1.026925392200e+01,8.239000000000e-02,-4.645000000000e-02,6.268958015152e-02,1.799246233939e-03
2.031825044850e-01,-1.026869090677e+01,9.759000000000e-02,-4.546000000000e-02,6.270566292806e-02,1.759263508178e-03
7.658221648508e-01,-1.026820681919e+01,3.053800000000e-01,6.910000000000e-03,3.772614708546e-02,1.213955605191e-03
2.344369905459e-01,-1.026804244435e+01,1.127200000000e-01,-4.430000000000e-02,6.271604922057e-02,1.721099944036e-03
2.656896080284e-01,-1.026730853983e+01,1.279700000000e-01,-4.311000000000e-02,6.272073936567e-02,1.686839068589e-03
2.969401069177e-01,-1.026648919904e+01,1.431400000000e-01,-4.200000000000e-02,6.271973375010e-02,1.658043328394e-03
7.970685679742e-01,-1.026591798900e+01,3.131400000000e-01,8.860000000000e-03,3.773122608063e-02,1.222614964764e-03
3.281882379708e-01,-1.026558442853e+01,1.580900000000e-01,-4.074000000000e-02,6.271303280896e-02,1.635841336912e-03
3.594337533670e-01,-1.026459423552e+01,1.727700000000e-01,-3.968000000000e-02,6.270063702394e-02,1.620974162672e-03
1.098737573286e+00,-1.026425682386e+01,1.838000000000e-01,1.798000000000e-02,1.253326695101e-02,1.935916626498e-04
8.283084188681e-01,-1.026354127731e+01,3.204700000000e-01,1.083000000000e-02,3.773288107268e-02,1.228884378623e-03
3.906764042050e-01,-1.026351862800e+01,1.873400000000e-01,-3.872000000000e-02,6.268254692882e-02,1.613795831912e-03
4.219159396779e-01,-1.026235761474e+01,2.013600000000e-01,-3.706000000000e-02,6.265876311265e-02,1.614238452729e-03
4.531521109583e-01,-1.026111120520e+01,2.147700000000e-01,-3.496000000000e-02,6.262928621130e-02,1.621878520947e-03
8.595414608958e-01,-1.026107670364e+01,3.270500000000e-01,1.285000000000e-02,3.773111282806e-02,1.232840761377e-03
4.843846703362e-01,-1.025977940949e+01,2.277000000000e-01,-3.275000000000e-02,6.259411690913e-02,1.636536399372e-03
8.907674372381e-01,-1.025852428825e+01,3.333200000000e-01,1.504000000000e-02,3.772592214930e-02,1.234549570389e-03
5.156453506260e-01,-1.025831018492e+01,2.403400000000e-01,-3.057000000000e-02,6.260361689366e-02,1.658583659926e-03
1.164513894634e+00,-1.025726635567e+01,1.844900000000e-01,1.928000000000e-02,1.253220782577e-02,1.854399485267e-04
5.469338929452e-01,-1.025670335644e+01,2.526900000000e-01,-2.796000000000e-02,6.265777455607e-02,1.686018412378e-03
9.219860907813e-01,-1.025588405222e+01,3.389000000000e-01,1.728000000000e-02,3.771730987623e-02,1.234030462623e-03
5.782180559624e-01,-1.025501080330e+01,2.646800000000e-01,-2.495000000000e-02,6.270621731673e-02,1.717011710475e-03
6.094975891563e-01,-1.025323253867e+01,2.762200000000e-01,-2.162000000000e-02,6.274894601922e-02,1.750541415997e-03
9.531971650220e-01,-1.025315601730e+01,3.439900000000e-01,1.957000000000e-02,3.770527688382e-02,1.231423543873e-03
6.407722420953e-01,-1.025136857644e+01,2.873400000000e-01,-1.846000000000e-02,6.278596155822e-02,1.785702030991e-03
9.844004036783e-01,-1.025034020601e+01,3.487900000000e-01,2.185000000000e-02,3.768982408415e-02,1.227842848309e-03
1.230245778556e+00,-1.024986969359e+01,1.848000000000e-01,2.060000000000e-02,1.253115824783e-02,1.772591794211e-04
6.720417644187e-01,-1.024941893122e+01,2.981100000000e-01,-1.597000000000e-02,6.281726488020e-02,1.821611267930e-03
7.033059057594e-01,-1.024738361840e+01,3.086000000000e-01,-1.365000000000e-02,6.284285698475e-02,1.857454981084e-03
1.563015476757e-02,-1.024577767907e+01,4.520000000000e-03,-7.468000000000e-02,8.753319489549e-02,4.113988923313e-03
1.032831322632e+00,-1.024572138264e+01,3.551000000000e-01,2.510000000000e-02,3.767940443186e-02,1.215578791128e-03
4.689034259320e-02,-1.024562412318e+01,2.043000000000e-02,-7.454000000000e-02,8.759559085775e-02,3.889279102774e-03
7.815016596329e-02,-1.024538738457e+01,3.599000000000e-02,-7.395000000000e-02,8.765001040365e-02,3.785999538061e-03
7.345644158022e-01,-1.024526265404e+01,3.187000000000e-01,-1.122000000000e-02,6.286273892507e-02,1.892515499965e-03
1.094093835966e-01,-1.024506746462e+01,5.128000000000e-02,-7.286000000000e-02,8.769645366599e-02,3.674009262880e-03
1.406677524224e-01,-1.024466436548e+01,6.644000000000e-02,-7.167000000000e-02,8.773492084582e-02,3.573485093172e-03
1.719250288382e-01,-1.024417808998e+01,8.130000000000e-02,-7.089000000000e-02,8.776541221213e-02,3.474793344859e-03
2.031809712054e-01,-1.024360864165e+01,9.625000000000e-02,-6.999000000000e-02,8.778792809926e-02,3.372424229622e-03
7.658170443222e-01,-1.024305605498e+01,3.282300000000e-01,-8.620000000000e-03,6.287691180893e-02,1.926181015740e-03
2.344353376647e-01,-1.024295602472e+01,1.114400000000e-01,-6.885000000000e-02,8.780246890872e-02,3.266312654990e-03
2.656878853744e-01,-1.024222024414e+01,1.266900000000e-01,-6.781000000000e-02,8.780903511182e-02,3.157575294764e-03
1.295930716552e+00,-1.024206711992e+01,1.843200000000e-01,2.179000000000e-02,1.253011821048e-02,1.690295664271e-04
2.969383709866e-01,-1.024140130560e+01,1.417400000000e-01,-6.656000000000e-02,8.780762724997e-02,3.047451099504e-03
7.970635408970e-01,-1.024076383878e+01,3.372200000000e-01,-5.920000000000e-03,6.288537680092e-02,1.957944532876e-03
3.281865519049e-01,-1.024049921546e+01,1.566900000000e-01,-6.511000000000e-02,8.779824593232e-02,2.937260291625e-03
3.594321869172e-01,-1.023951398076e+01,1.714300000000e-01,-6.370000000000e-02,8.778089183325e-02,2.828396201798e-03
1.098473585131e+00,-1.023914074161e+01,3.625500000000e-01,2.915000000000e-02,3.767620434652e-02,1.193970067376e-03
3.906750337595e-01,-1.023844560926e+01,1.857700000000e-01,-6.219000000000e-02,8.775556570004e-02,2.722307643149e-03
8.283036554300e-01,-1.023838602371e+01,3.457100000000e-01,-3.200000000000e-03,6.288813512105e-02,1.987396902191e-03
4.219148483132e-01,-1.023729410952e+01,1.993500000000e-01,-5.980000000000e-02,8.772226835736e-02,2.620474570554e-03
4.531513883861e-01,-1.023605949073e+01,2.124900000000e-01,-5.716000000000e-02,8.768100069543e-02,2.524454595191e-03
8.595371379504e-01,-1.023592262879e+01,3.536500000000e-01,-3.800000000000e-04,6.288518804674e-02,2.014220132509e-03
4.843844128739e-01,-1.023474176272e+01,2.253000000000e-01,-5.483000000000e-02,8.763176367236e-02,2.436225958185e-03
1.361566202122e+00,-1.023385893237e+01,1.830100000000e-01,2.284000000000e-02,1.252908771432e-02,1.608323278868e-04
8.907637383099e-01,-1.023337367376e+01,3.610700000000e-01,2.620000000000e-03,6.287653691551e-02,2.038188435049e-03
5.156448083827e-01,-1.023326873817e+01,2.378000000000e-01,-5.227000000000e-02,8.764506365070e-02,2.361321609853e-03
1.164073958986e+00,-1.023215485384e+01,3.686500000000e-01,3.279000000000e-02,3.767303282261e-02,1.167768028211e-03
5.469323229333e-01,-1.023164024667e+01,2.499500000000e-01,-4.941000000000e-02,8.772088437807e-02,2.297784829091e-03
9.219832060727e-01,-1.023073917913e+01,3.681400000000e-01,5.520000000000e-03,6.286218312712e-02,2.059170616553e-03
5.782155749634e-01,-1.022992831650e+01,2.617900000000e-01,-4.597000000000e-02,8.778870424302e-02,2.245451199645e-03
6.094943206322e-01,-1.022813296047e+01,2.733700000000e-01,-4.219000000000e-02,8.784852442654e-02,2.205184080460e-03
9.531952913981e-01,-1.022801916612e+01,3.748500000000e-01,8.570000000000e-03,6.284212813982e-02,2.077507436345e-03
6.407683161861e-01,-1.022625419212e+01,2.848100000000e-01,-3.863000000000e-02,8.790034618117e-02,2.177575760574e-03
1.427149730781e+00,-1.022524544415e+01,1.811100000000e-01,2.378000000000e-02,1.252806676475e-02,1.527555599161e-04
9.843997446607e-01,-1.022521365663e+01,3.812100000000e-01,1.170000000000e-02,6.281637347372e-02,2.096490664218e-03
1.229629942510e+00,-1.022476398569e+01,3.740000000000e-01,3.640000000000e-02,3.766988986721e-02,1.137340566275e-03
6.720373179409e-01,-1.022429202567e+01,2.959500000000e-01,-3.568000000000e-02,8.794417083197e-02,2.162819840112e-03
7.033010822059e-01,-1.022224647607e+01,3.066200000000e-01,-3.285000000000e-02,8.797999977837e-02,2.160595534046e-03
1.563001355476e-02,-1.022076819482e+01,4.590000000000e-03,-9.969000000000e-02,1.125426791515e-01,6.374583517909e-03
1.032743320799e+00,-1.022060193383e+01,3.904100000000e-01,1.615000000000e-02,6.279900738659e-02,2.109959715315e-03
4.688992228928e-02,-1.022059681151e+01,1.986000000000e-02,-9.940000000000e-02,1.126229025315e-01,5.986960120432e-03
7.814947655334e-02,-1.022034452446e+01,3.490000000000e-02,-9.862000000000e-02,1.126928705191e-01,5.793322179419e-03
7.345593653408e-01,-1.022011755898e+01,3.165800000000e-01,-2.971000000000e-02,8.800783449485e-02,2.170055971346e-03
1.094084416762e-01,-1.022001133502e+01,4.973000000000e-02,-9.727000000000e-02,1.127525832849e-01,5.604212639095e-03
1.406665812465e-01,-1.021959724526e+01,6.444000000000e-02,-9.582000000000e-02,1.128020410876e-01,5.447233910446e-03
1.719236583358e-01,-1.021910225796e+01,7.917000000000e-02,-9.495000000000e-02,1.128412442728e-01,5.301700387795e-03
2.031794379258e-01,-1.021852637653e+01,9.406000000000e-02,-9.430000000000e-02,1.128701932705e-01,5.154822750683e-03
7.658119237937e-01,-1.021790529078e+01,3.257900000000e-01,-2.644000000000e-02,8.802767653229e-02,2.189908847344e-03
2.344336847835e-01,-1.021786960509e+01,1.089400000000e-01,-9.330000000000e-02,1.128888885969e-01,5.003604748761e-03
2.656861627203e-01,-1.021713194846e+01,1.236500000000e-01,-9.216000000000e-02,1.128973308580e-01,4.847728853674e-03
1.295139035463e+00,-1.021696841904e+01,3.781900000000e-01,3.983000000000e-02,3.766677548628e-02,1.103513786796e-03
2.969366350554e-01,-1.021631341216e+01,1.381800000000e-01,-9.078000000000e-02,1.128955207499e-01,4.687550916124e-03
1.492678799876e+00,-1.021622698393e+01,1.784700000000e-01,2.466000000000e-02,1.252705536555e-02,1.448575412851e-04
7.970585138198e-01,-1.021560968856e+01,3.345500000000e-01,-2.316000000000e-02,8.803952752110e-02,2.218543117065e-03
3.281848658391e-01,-1.021541400239e+01,1.526200000000e-01,-8.911000000000e-02,1.128834590557e-01,4.523771905672e-03
3.594306204674e-01,-1.021443372600e+01,1.667100000000e-01,-8.721000000000e-02,1.128611466426e-01,4.357241335043e-03
1.098209596977e+00,-1.021402465936e+01,4.018700000000e-01,2.167000000000e-02,6.279367391105e-02,2.111812664193e-03
3.906736633141e-01,-1.021337259053e+01,1.802200000000e-01,-8.487000000000e-02,1.128285844713e-01,4.188825725286e-03
8.282988919918e-01,-1.021323077012e+01,3.429100000000e-01,-1.991000000000e-02,8.804338916932e-02,2.254179024174e-03
4.219137569485e-01,-1.021223060430e+01,1.931500000000e-01,-8.201000000000e-02,1.127857736021e-01,4.019425973622e-03
4.531506658139e-01,-1.021100777625e+01,2.060400000000e-01,-7.904000000000e-02,1.127327151795e-01,3.850129800846e-03
8.595328150051e-01,-1.021076855394e+01,3.509500000000e-01,-1.651000000000e-02,8.803926326530e-02,2.295039230580e-03
4.843841554116e-01,-1.020970411596e+01,2.186800000000e-01,-7.631000000000e-02,1.126694104356e-01,3.680961244911e-03
1.360598739610e+00,-1.020876845115e+01,3.809300000000e-01,4.308000000000e-02,3.766368968688e-02,1.067193852008e-03
5.156442661393e-01,-1.020822729142e+01,2.308500000000e-01,-7.351000000000e-02,1.126865104078e-01,3.516337051455e-03
8.907600393816e-01,-1.020822305926e+01,3.586400000000e-01,-1.316000000000e-02,8.802715168161e-02,2.339584468677e-03
1.163634023337e+00,-1.020704335200e+01,4.120300000000e-01,2.676000000000e-02,6.278838803788e-02,2.108580966837e-03
1.558150908566e+00,-1.020680389588e+01,1.761800000000e-01,2.556000000000e-02,1.252605352419e-02,1.371872282652e-04
5.469307529214e-01,-1.020657713690e+01,2.425900000000e-01,-7.022000000000e-02,1.127839942001e-01,3.352384721920e-03
9.219803213641e-01,-1.020559430605e+01,3.660800000000e-01,-9.810000000000e-03,8.800705637790e-02,2.386813508632e-03
5.782130939644e-01,-1.020484582970e+01,2.538800000000e-01,-6.648000000000e-02,1.128711911693e-01,3.192774003000e-03
6.094910521080e-01,-1.020303338228e+01,2.650200000000e-01,-6.253000000000e-02,1.129481028338e-01,3.038551319770e-03
9.531934177742e-01,-1.020288231493e+01,3.733900000000e-01,-6.430000000000e-03,8.797897939570e-02,2.436897733515e-03
6.407643902769e-01,-1.020113980780e+01,2.759900000000e-01,-5.885000000000e-02,1.130147308041e-01,2.891127782344e-03
1.426006558725e+00,-1.020016439470e+01,3.821400000000e-01,4.626000000000e-02,3.766063247635e-02,1.029284758367e-03
9.843990856430e-01,-1.020008710725e+01,3.804500000000e-01,-2.870000000000e-03,8.794292286317e-02,2.495357381753e-03
1.229014106463e+00,-1.019965827779e+01,4.208800000000e-01,3.166000000000e-02,6.278314977888e-02,2.093203130904e-03
6.720328714631e-01,-1.019916512011e+01,2.865700000000e-01,-5.536000000000e-02,1.130710767837e-01,2.752203377387e-03
7.032962586523e-01,-1.019710933374e+01,2.964300000000e-01,-5.182000000000e-02,1.131171425719e-01,2.623786683193e-03
1.623563558343e+00,-1.019697653960e+01,1.723200000000e-01,2.617000000000e-02,1.252506122821e-02,1.297830119775e-04
1.562987234195e-02,-1.019575871056e+01,4.560000000000e-03,-1.237400000000e-01,1.375521634077e-01,6.069944981956e-03
4.688950198536e-02,-1.019556949984e+01,1.927000000000e-02,-1.233900000000e-01,1.376502142054e-01,5.809441805069e-03
1.032655318966e+00,-1.019548248503e+01,3.908000000000e-01,2.370000000000e-03,8.791861034119e-02,2.556633497745e-03
7.814878714339e-02,-1.019530166435e+01,3.384000000000e-02,-1.224000000000e-01,1.377357306346e-01,5.644330580100e-03
7.345543148795e-01,-1.019497246392e+01,3.056500000000e-01,-4.802000000000e-02,1.131529300646e-01,2.508129823695e-03
1.094074997557e-01,-1.019495520542e+01,4.834000000000e-02,-1.208700000000e-01,1.378087129040e-01,5.465470167110e-03
1.406654100705e-01,-1.019453012505e+01,6.290000000000e-02,-1.195600000000e-01,1.378691613294e-01,5.320342620630e-03
1.719222878334e-01,-1.019402642593e+01,7.750000000000e-02,-1.187000000000e-01,1.379170763335e-01,5.189226641330e-03
2.031779046462e-01,-1.019344411140e+01,9.195000000000e-02,-1.180600000000e-01,1.379524584418e-01,5.058520709307e-03
2.344320319023e-01,-1.019278318545e+01,1.062100000000e-01,-1.170300000000e-01,1.379753082852e-01,4.924616248510e-03
7.658068032651e-01,-1.019275452658e+01,3.144200000000e-01,-4.436000000000e-02,1.131784412556e-01,2.407633155046e-03
2.656844400662e-01,-1.019204365277e+01,1.203500000000e-01,-1.157900000000e-01,1.379856266043e-01,4.786717718813e-03
1.294347354374e+00,-1.019186971816e+01,4.283800000000e-01,3.649000000000e-02,6.277795914398e-02,2.067967247532e-03
2.969348991243e-01,-1.019122551872e+01,1.342900000000e-01,-1.142000000000e-01,1.379834142499e-01,4.644824134883e-03
1.491359998408e+00,-1.019115657778e+01,3.817700000000e-01,4.940000000000e-02,3.765760386076e-02,9.905505787014e-04
7.970534867425e-01,-1.019045553834e+01,3.230300000000e-01,-4.080000000000e-02,1.131936782412e-01,2.324681426822e-03
3.281831797732e-01,-1.019032878932e+01,1.479500000000e-01,-1.121100000000e-01,1.379686721793e-01,4.499372040340e-03
3.594290540177e-01,-1.018935347124e+01,1.611900000000e-01,-1.095400000000e-01,1.379414014521e-01,4.350984257307e-03
1.097945608823e+00,-1.018890857711e+01,4.038300000000e-01,8.860000000000e-03,8.791114347548e-02,2.610858548443e-03
3.906722928686e-01,-1.018829957180e+01,1.739100000000e-01,-1.066900000000e-01,1.379016032427e-01,4.200288355111e-03
8.282941285537e-01,-1.018807551652e+01,3.314300000000e-01,-3.723000000000e-02,1.131986432175e-01,2.261408177034e-03
4.219126655837e-01,-1.018716709908e+01,1.864200000000e-01,-1.035600000000e-01,1.378492788471e-01,4.047975273234e-03
1.688914252915e+00,-1.018674529011e+01,1.681700000000e-01,2.670000000000e-02,1.252407848832e-02,1.226729237103e-04
4.531499432416e-01,-1.018595606178e+01,1.988900000000e-01,-1.004000000000e-01,1.377844296640e-01,3.895063208762e-03
8.595284920597e-01,-1.018561447909e+01,3.395000000000e-01,-3.355000000000e-02,1.131933384837e-01,2.219457792403e-03
4.843838979493e-01,-1.018466646920e+01,2.111000000000e-01,-9.720000000000e-02,1.377070571990e-01,3.740039389957e-03
1.359631277098e+00,-1.018367796993e+01,4.343200000000e-01,4.124000000000e-02,6.277281614498e-02,2.033944156783e-03
5.156437238960e-01,-1.018318584467e+01,2.227100000000e-01,-9.385000000000e-02,1.377279571650e-01,3.587819179398e-03
8.907563404533e-01,-1.018307244477e+01,3.473600000000e-01,-2.980000000000e-02,1.131777664476e-01,2.199960960119e-03
1.163194087689e+00,-1.018193185017e+01,4.152600000000e-01,1.489000000000e-02,8.790374325302e-02,2.669881289960e-03
1.556656566072e+00,-1.018174534394e+01,3.805700000000e-01,5.235000000000e-02,3.765460384783e-02,9.514015730040e-04
5.469291829096e-01,-1.018151402713e+01,2.338000000000e-01,-9.010000000000e-02,1.378471040224e-01,3.433758218572e-03
9.219774366555e-01,-1.018044943296e+01,3.549100000000e-01,-2.623000000000e-02,1.131519296285e-01,2.203886040746e-03
5.782106129654e-01,-1.017976334289e+01,2.445400000000e-01,-8.596000000000e-02,1.379536780958e-01,3.280938905415e-03
6.094877835839e-01,-1.017793380409e+01,2.550000000000e-01,-8.196000000000e-02,1.380476812414e-01,3.129326601769e-03
9.531915441502e-01,-1.017774546374e+01,3.622300000000e-01,-2.254000000000e-02,1.131158306514e-01,2.232530414962e-03
1.754200498130e+00,-1.017611053788e+01,1.646500000000e-01,2.724000000000e-02,1.252310531547e-02,1.158764002141e-04
6.407604643677e-01,-1.017602542349e+01,2.652200000000e-01,-7.808000000000e-02,1.381291154272e-01,2.979187226701e-03
1.424863386670e+00,-1.017508334525e+01,4.387900000000e-01,4.602000000000e-02,6.276772079410e-02,1.992355121259e-03
9.843984266254e-01,-1.017496055787e+01,3.694100000000e-01,-1.859000000000e-02,1.130694722525e-01,2.293844570666e-03
1.228398270417e+00,-1.017455256988e+01,4.251000000000e-01,2.059000000000e-02,8.789640969043e-02,2.708447537282e-03
6.720284249853e-01,-1.017403821455e+01,2.748700000000e-01,-7.418000000000e-02,1.381979827357e-01,2.830721054347e-03
7.032914350987e-01,-1.017197219141e+01,2.840100000000e-01,-7.004000000000e-02,1.382542853657e-01,2.684172087096e-03
1.621893771460e+00,-1.017193105207e+01,3.778200000000e-01,5.499000000000e-02,3.765163244471e-02,9.122244441755e-04
1.562973112914e-02,-1.017074922631e+01,4.340000000000e-03,-1.470400000000e-01,1.625616476639e-01,5.575977892572e-03
4.688908168144e-02,-1.017054218817e+01,1.851000000000e-02,-1.466200000000e-01,1.626775258795e-01,5.482655174429e-03
1.032567317133e+00,-1.017036303622e+01,3.801100000000e-01,-1.281000000000e-02,1.130382132956e-01,2.364075826983e-03
7.814809773344e-02,-1.017025880425e+01,3.264000000000e-02,-1.455100000000e-01,1.627785907504e-01,5.377036555834e-03
1.094065578353e-01,-1.016989907582e+01,4.691000000000e-02,-1.440300000000e-01,1.628648425233e-01,5.226883398800e-03
7.345492644181e-01,-1.016982736886e+01,2.927200000000e-01,-6.604000000000e-02,1.382980256345e-01,2.539852429344e-03
1.406642388946e-01,-1.016946300484e+01,6.128000000000e-02,-1.426600000000e-01,1.629362815715e-01,5.101573230468e-03
1.719209173310e-01,-1.016895059391e+01,7.551000000000e-02,-1.417300000000e-01,1.629929083946e-01,4.987467703204e-03
2.031763713667e-01,-1.016836184628e+01,8.954000000000e-02,-1.409900000000e-01,1.630347236135e-01,4.873028039036e-03
2.344303790210e-01,-1.016769676582e+01,1.032100000000e-01,-1.399100000000e-01,1.630617279738e-01,4.755420321643e-03
