r_cg,z_cg,ur_les,uz_les,yw,nut
1.250306230691e-01,-1.023169931092e+01,8.407000000000e-02,-1.332000000000e-01,9.981124422259e-02,6.879994962131e-03
3.750306310691e-01,-1.022580603095e+01,2.321800000000e-01,-1.078600000000e-01,9.987152868329e-02,4.935587218286e-03
6.250922797242e-01,-1.021400255559e+01,3.462800000000e-01,-7.365000000000e-02,9.999148019429e-02,4.135579103206e-03
8.750922877242e-01,-1.019628314901e+01,4.214700000000e-01,-3.672000000000e-02,1.001736504329e-01,3.776423380694e-03
1.260253177964e+00,-1.015499905233e+01,4.810600000000e-01,1.341000000000e-02,9.878056513071e-02,3.295941770831e-03
1.778907474218e+00,-1.007997626505e+01,4.931300000000e-01,6.323000000000e-02,9.871562162023e-02,2.686961569836e-03
1.250238188316e-01,-1.003134759870e+01,5.522000000000e-02,-3.507700000000e-01,3.005275685108e-01,4.461314225796e-03
3.750238268316e-01,-1.002533414712e+01,1.525200000000e-01,-3.002900000000e-01,3.007078259130e-01,3.287487034402e-03
6.250717775633e-01,-1.001328837890e+01,2.164600000000e-01,-2.277200000000e-01,3.010712666116e-01,2.289235614955e-03
8.750717855633e-01,-9.995205832814e+00,2.550800000000e-01,-1.626900000000e-01,3.016159758643e-01,1.600344737280e-03
2.293228193420e+00,-9.979451825813e+00,4.657600000000e-01,9.363000000000e-02,9.865563577105e-02,2.206055047522e-03
1.254626797519e+00,-9.954256611290e+00,2.739100000000e-01,-8.055000000000e-02,3.012319098877e-01,1.068750945787e-03
1.762052010098e+00,-9.879992029987e+00,2.526400000000e-01,-1.464000000000e-02,3.010399510405e-01,7.830931208754e-04
2.801962212796e+00,-9.853670634071e+00,4.236200000000e-01,1.131300000000e-01,9.860061652048e-02,1.853883583629e-03
1.250170145941e-01,-9.830995886473e+00,3.606000000000e-02,-4.918700000000e-01,5.008792808524e-01,3.067873645673e-03
3.750170225941e-01,-9.824862263296e+00,9.767000000000e-02,-4.173400000000e-01,5.011797098541e-01,2.254683174855e-03
6.250512754024e-01,-9.812574202203e+00,1.366500000000e-01,-3.205600000000e-01,5.017854443514e-01,1.286355678106e-03
8.750512834024e-01,-9.794128516617e+00,1.550800000000e-01,-2.329400000000e-01,5.026932931056e-01,6.837464959656e-04
2.265207837253e+00,-9.780843592922e+00,2.243300000000e-01,1.953000000000e-02,3.008626492215e-01,5.108842233386e-04
1.249000417074e+00,-9.753514170247e+00,1.559700000000e-01,-1.261600000000e-01,5.020531831447e-01,9.971517171576e-04
3.303870022513e+00,-9.702939127892e+00,3.763700000000e-01,1.215400000000e-01,9.855057225565e-02,1.587991947227e-03
1.745196545978e+00,-9.680007794927e+00,1.269400000000e-01,-4.611000000000e-02,5.017332517341e-01,1.233240704346e-03
2.762874700083e+00,-9.657051563485e+00,2.004800000000e-01,3.673000000000e-02,3.007000303930e-01,2.954438936653e-04
1.250102103566e-01,-9.630644174247e+00,2.256000000000e-02,-5.834400000000e-01,7.012309931947e-01,2.840095805969e-03
3.750102183566e-01,-9.624390379469e+00,6.327000000000e-02,-4.919500000000e-01,7.016515937978e-01,2.233897569237e-03
6.250307732415e-01,-9.611860025509e+00,8.700000000000e-02,-3.780100000000e-01,7.024996220940e-01,1.380839795504e-03
8.750307812415e-01,-9.593051200420e+00,9.645000000000e-02,-2.700600000000e-01,7.037706103478e-01,4.757630058370e-04
2.237187481085e+00,-9.582235360032e+00,9.702000000000e-02,-1.456000000000e-02,5.014377487024e-01,1.256431599144e-03
1.243374036628e+00,-9.552771729204e+00,8.808000000000e-02,-1.465900000000e-01,7.028744564025e-01,3.756467279128e-04
3.797728741865e+00,-9.527624538311e+00,3.338400000000e-01,1.261300000000e-01,9.850551063554e-02,1.384487000138e-03
3.253846324350e+00,-9.508915941917e+00,1.920200000000e-01,4.935000000000e-02,3.005521184695e-01,1.628960980014e-04
1.728341081859e+00,-9.480023559866e+00,6.396000000000e-02,-5.998000000000e-02,7.024265524281e-01,6.402516572025e-04
2.723787187370e+00,-9.460432492900e+00,7.794000000000e-02,-4.520000000000e-03,5.011667173217e-01,1.177480787870e-03
1.250034061190e-01,-9.430292462022e+00,1.535000000000e-02,-6.445400000000e-01,9.015827055354e-01,2.816572090544e-03
3.750034141190e-01,-9.423918495642e+00,4.316000000000e-02,-5.407700000000e-01,9.021234777394e-01,2.370911087361e-03
6.250102710806e-01,-9.411145848814e+00,5.626000000000e-02,-4.119600000000e-01,9.032137998349e-01,1.676520200386e-03
8.750102790806e-01,-9.391973884222e+00,5.869000000000e-02,-2.899100000000e-01,9.048479275906e-01,8.122015318444e-04
2.209167124917e+00,-9.383627127140e+00,4.515000000000e-02,-2.640000000000e-02,7.020128481837e-01,6.366832768957e-04
1.237747656183e+00,-9.352029288160e+00,5.092000000000e-02,-1.562900000000e-01,9.022597997604e-01,1.265445324640e-04
3.736932661165e+00,-9.336795738997e+00,1.891000000000e-01,6.414000000000e-02,3.004189352732e-01,1.372278256498e-04
4.282335101084e+00,-9.328153994144e+00,2.957400000000e-01,1.276100000000e-01,9.846543851442e-02,1.229415331612e-03
3.203822626187e+00,-9.314892755942e+00,7.156000000000e-02,2.060000000000e-03,5.009201974492e-01,1.064302265725e-03
1.711485617739e+00,-9.280039324805e+00,3.354000000000e-02,-6.554000000000e-02,9.016829109684e-01,1.990999862744e-04
2.684699674656e+00,-9.263813422314e+00,3.604000000000e-02,-1.728000000000e-02,7.016334042506e-01,6.173919669510e-04
1.250000040003e-01,-9.212031017282e+00,1.142000000000e-02,-6.902900000000e-01,1.119844150271e+00,2.853519834102e-03
3.750000120003e-01,-9.205757816406e+00,2.951000000000e-02,-5.765600000000e-01,1.120284156972e+00,2.530976111072e-03
6.250000200001e-01,-9.193186367975e+00,3.703000000000e-02,-4.343500000000e-01,1.121173280648e+00,1.933184214119e-03
2.181146768750e+00,-9.185018894249e+00,2.423000000000e-02,-3.223000000000e-02,9.011500694185e-01,1.634999297681e-04
8.750000280001e-01,-9.174316671991e+00,3.555000000000e-02,-2.998700000000e-01,1.122505139800e+00,1.078724530942e-03
3.676136580465e+00,-9.145966939684e+00,7.750000000000e-02,1.199000000000e-02,5.006982254553e-01,9.469522161626e-04
4.210962773799e+00,-9.141108105388e+00,1.871600000000e-01,7.635000000000e-02,3.003005005090e-01,1.699620832096e-04
1.232281366745e+00,-9.135188369670e+00,2.829000000000e-02,-1.609600000000e-01,1.119168988583e+00,2.610714964164e-04
3.153798928024e+00,-9.120869569966e+00,3.527000000000e-02,-1.227000000000e-02,7.012882764290e-01,5.849932318818e-04
4.756508376559e+00,-9.105013479695e+00,2.625000000000e-01,1.296600000000e-01,9.843036191817e-02,1.110373517059e-03
2.645612161943e+00,-9.067194351727e+00,2.301000000000e-02,-2.136000000000e-02,9.006613534441e-01,1.691122243190e-04
1.695142224236e+00,-9.064676635221e+00,1.880000000000e-02,-7.006000000000e-02,1.117658990465e+00,5.500866048036e-05
1.250000040003e-01,-8.975859840027e+00,8.900000000000e-03,-7.257600000000e-01,1.356015327437e+00,2.917598676835e-03
2.154059484864e+00,-8.972011370891e+00,1.554000000000e-02,-3.682000000000e-02,1.115857088702e+00,3.907745720743e-05
3.750000120003e-01,-8.969908341759e+00,2.053000000000e-02,-6.007800000000e-01,1.356133631529e+00,2.670120499172e-03
6.250000200001e-01,-8.957981582992e+00,2.436000000000e-02,-4.480500000000e-01,1.356378064819e+00,2.115356959114e-03
3.615340499765e+00,-8.955138140371e+00,3.788000000000e-02,-7.840000000000e-03,7.009775156375e-01,5.448363074996e-04
4.139590446514e+00,-8.954062216632e+00,8.340000000000e-02,2.214000000000e-02,5.005008341816e-01,8.394184984590e-04
8.750000280001e-01,-8.940079563725e+00,2.325000000000e-02,-3.032700000000e-01,1.356742247258e+00,1.223593026744e-03
3.103775229861e+00,-8.926846383990e+00,2.416000000000e-02,-1.639000000000e-02,9.002168351315e-01,1.723560224377e-04
4.674787678584e+00,-8.922327319388e+00,1.823600000000e-01,8.818000000000e-02,3.001968315980e-01,2.022698030945e-04
1.226975168312e+00,-8.902248973734e+00,1.612000000000e-02,-1.623200000000e-01,1.353602535771e+00,3.628275769162e-04
5.219093261585e+00,-8.858746653369e+00,2.309900000000e-01,1.291700000000e-01,9.840028634814e-02,1.016966286982e-03
2.607958527677e+00,-8.857411012961e+00,1.716000000000e-02,-2.528000000000e-02,1.113767545070e+00,4.069235798563e-05
1.679310901349e+00,-8.833935491113e+00,9.610000000000e-03,-7.147000000000e-02,1.350360616783e+00,7.917520402810e-05
