r_cg,z_cg,ur_les,uz_les,yw,nut
6.252020286136e-02,-1.028290683193e+01,4.642000000000e-02,-6.562000000000e-02,4.997103704415e-02,2.405921182048e-03
1.875525269899e-01,-1.028136040851e+01,1.361200000000e-01,-6.212000000000e-02,5.005897591685e-02,2.123858226734e-03
3.125606093729e-01,-1.027842860149e+01,2.184800000000e-01,-5.105000000000e-02,5.007401229245e-02,2.095381518706e-03
4.375282932444e-01,-1.027411178783e+01,2.914000000000e-01,-4.091000000000e-02,5.001616580770e-02,2.170166284800e-03
5.625689991599e-01,-1.026824147234e+01,3.535600000000e-01,-2.888000000000e-02,5.004616362720e-02,2.267018008655e-03
6.876663884244e-01,-1.026081538385e+01,4.066300000000e-01,-1.430000000000e-02,5.016468287910e-02,2.344240587265e-03
8.126745066520e-01,-1.025200050378e+01,4.493300000000e-01,-1.100000000000e-04,5.021012020936e-02,2.383482123298e-03
9.375771253876e-01,-1.024179797056e+01,4.816300000000e-01,1.311000000000e-02,5.018253579608e-02,2.392311512043e-03
1.131022334664e+00,-1.022238301592e+01,5.174700000000e-01,3.239000000000e-02,4.982078150298e-02,2.310468907685e-03
1.392682075739e+00,-1.019121773367e+01,5.404700000000e-01,5.576000000000e-02,4.980404922441e-02,2.161514762022e-03
6.251807645492e-02,-1.018278244109e+01,3.733000000000e-02,-2.000000000000e-01,1.501865862930e-01,6.578155986921e-03
1.875469984647e-01,-1.018106016476e+01,1.099600000000e-01,-1.896000000000e-01,1.504503658567e-01,6.021301710422e-03
3.125542304916e-01,-1.017809833467e+01,1.779100000000e-01,-1.727300000000e-01,1.504954005212e-01,5.355689626514e-03
4.375253164819e-01,-1.017389728813e+01,2.377100000000e-01,-1.558400000000e-01,1.503217496153e-01,4.627165284056e-03
5.625617379852e-01,-1.016796627989e+01,2.860000000000e-01,-1.317800000000e-01,1.504127890711e-01,3.991333332741e-03
6.876488761692e-01,-1.016030327786e+01,3.237900000000e-01,-1.080400000000e-01,1.507681612840e-01,3.475049551843e-03
1.653492402997e+00,-1.015360009227e+01,5.420600000000e-01,7.560000000000e-02,4.978793132587e-02,2.005294906815e-03
8.126561402676e-01,-1.015139767283e+01,3.556100000000e-01,-8.595000000000e-02,1.509042489472e-01,3.096538789793e-03
9.375690100836e-01,-1.014125048340e+01,3.811900000000e-01,-6.504000000000e-02,1.508212312324e-01,2.814864502703e-03
1.129614787787e+00,-1.012193634354e+01,4.062000000000e-01,-3.454000000000e-02,1.506848006704e-01,2.507969218106e-03
1.913294229094e+00,-1.010955303574e+01,5.297600000000e-01,9.068000000000e-02,4.977242840465e-02,1.858751383888e-03
1.388461338640e+00,-1.009088315508e+01,4.234600000000e-01,-9.200000000000e-04,1.506349731505e-01,2.320241535027e-03
6.251595004847e-02,-1.008265805025e+01,3.142000000000e-02,-3.079600000000e-01,2.503109771553e-01,4.626077549666e-03
1.875414699395e-01,-1.008075992101e+01,9.146000000000e-02,-2.954900000000e-01,2.507506097616e-01,4.371527001452e-03
3.125478516103e-01,-1.007776806786e+01,1.450200000000e-01,-2.719900000000e-01,2.508256675354e-01,3.834746957593e-03
4.375223397193e-01,-1.007368278843e+01,1.916100000000e-01,-2.454400000000e-01,2.505362493585e-01,3.202202943135e-03
5.625544768105e-01,-1.006769108744e+01,2.275100000000e-01,-2.121800000000e-01,2.506879817847e-01,2.681156303743e-03
6.876313639140e-01,-1.005979117186e+01,2.574100000000e-01,-1.798200000000e-01,2.512802688062e-01,2.317394517898e-03
2.171929080762e+00,-1.005910343012e+01,5.062400000000e-01,1.009100000000e-01,4.975754104755e-02,1.724678153585e-03
1.646463339496e+00,-1.005345515336e+01,4.238500000000e-01,2.640000000000e-02,1.505869754550e-01,2.119285500308e-03
8.126377738832e-01,-1.005079484187e+01,2.794400000000e-01,-1.519800000000e-01,2.515070815783e-01,2.138446552076e-03
9.375608947797e-01,-1.004070299624e+01,2.960400000000e-01,-1.231500000000e-01,2.513687187202e-01,2.095092736055e-03
1.128207240910e+00,-1.002148967117e+01,3.112900000000e-01,-8.555000000000e-02,2.511413344502e-01,2.214803416658e-03
1.903463813978e+00,-1.000967510604e+01,4.161800000000e-01,4.790000000000e-02,1.505408093545e-01,1.925473236813e-03
2.429239196880e+00,-1.000228204687e+01,4.786600000000e-01,1.083400000000e-01,4.974326981575e-02,1.603130389805e-03
1.384240601540e+00,-9.990548576485e+00,3.147700000000e-01,-4.321000000000e-02,2.510582885838e-01,2.350688247984e-03
6.251382364202e-02,-9.982533659414e+00,2.532000000000e-02,-3.989900000000e-01,3.504353680180e-01,3.576162518403e-03
1.875359414143e-01,-9.980459677256e+00,7.369000000000e-02,-3.804200000000e-01,3.510508536664e-01,3.463348969575e-03
3.125414727290e-01,-9.977437801051e+00,1.179000000000e-01,-3.517100000000e-01,3.511559345496e-01,3.024988088636e-03
4.375193629567e-01,-9.973468288732e+00,1.534100000000e-01,-3.168400000000e-01,3.507507491019e-01,2.444100097540e-03
5.625472156358e-01,-9.967415894987e+00,1.809100000000e-01,-2.754400000000e-01,3.509631744984e-01,1.926925789072e-03
2.159306393826e+00,-9.959569645920e+00,4.054300000000e-01,6.494000000000e-02,1.504964765358e-01,1.728494354228e-03
6.876138516589e-01,-9.959279065863e+00,2.019600000000e-01,-2.370200000000e-01,3.517923763285e-01,1.531061025135e-03
1.639434275995e+00,-9.953310214455e+00,3.056200000000e-01,-1.351000000000e-02,2.509782924246e-01,2.365414157433e-03
8.126194074988e-01,-9.950192010917e+00,2.186800000000e-01,-2.011400000000e-01,3.521099142094e-01,1.321805045030e-03
9.375527794757e-01,-9.940155509083e+00,2.303100000000e-01,-1.678600000000e-01,3.519162062081e-01,1.293440356020e-03
2.685067625564e+00,-9.939123543919e+00,4.493100000000e-01,1.147900000000e-01,4.972961521168e-02,1.493678239880e-03
1.126799694033e+00,-9.921042998796e+00,2.370300000000e-01,-1.211300000000e-01,3.515978682301e-01,1.517334379132e-03
1.893633398863e+00,-9.909797176339e+00,2.925800000000e-01,1.003000000000e-02,2.509013489238e-01,2.324674843122e-03
2.413835415534e+00,-9.903169254552e+00,3.934600000000e-01,7.860000000000e-02,1.504539786224e-01,1.529709553522e-03
1.380019864440e+00,-9.890213997895e+00,2.324900000000e-01,-7.332000000000e-02,3.514816040171e-01,1.765560128013e-03
6.251169723557e-02,-9.882409268574e+00,2.097000000000e-02,-4.705300000000e-01,4.505597588806e-01,2.904151833450e-03
1.875304128890e-01,-9.880159433504e+00,5.894000000000e-02,-4.481400000000e-01,4.513510975714e-01,2.837598344734e-03
3.125350938477e-01,-9.877107534239e+00,9.466000000000e-02,-4.139400000000e-01,4.514862015641e-01,2.494814606291e-03
4.375163861942e-01,-9.873253789032e+00,1.219200000000e-01,-3.701400000000e-01,4.509652488453e-01,1.981424924927e-03
2.939258317959e+00,-9.869666444843e+00,4.209200000000e-01,1.183000000000e-01,4.971657775795e-02,1.395228669141e-03
5.625399544610e-01,-9.867140702536e+00,1.423500000000e-01,-3.227900000000e-01,4.512383672123e-01,1.477615369050e-03
2.146683706889e+00,-9.860035861723e+00,2.801600000000e-01,2.665000000000e-02,2.508274608927e-01,2.234766136570e-03
6.875963394037e-01,-9.858766959866e+00,1.608400000000e-01,-2.803400000000e-01,4.523044838512e-01,1.020044647779e-03
1.632405212494e+00,-9.853165275545e+00,2.191200000000e-01,-3.872000000000e-02,3.513696093942e-01,1.875728173091e-03
8.126010411144e-01,-9.849589179963e+00,1.723100000000e-01,-2.386500000000e-01,4.527127468407e-01,6.909772292996e-04
2.666896015941e+00,-9.840508243460e+00,3.771900000000e-01,8.972000000000e-02,1.504133171691e-01,1.333785389550e-03
9.375446641718e-01,-9.839608021922e+00,1.783900000000e-01,-1.986700000000e-01,4.524636936959e-01,5.960070844075e-04
1.125392147155e+00,-9.820596326422e+00,1.803600000000e-01,-1.459000000000e-01,4.520544020098e-01,8.576964329100e-04
1.883802983747e+00,-9.809919246639e+00,2.047900000000e-01,-1.439000000000e-02,3.512618884931e-01,1.914883894484e-03
2.398431634188e+00,-9.804056462231e+00,2.686100000000e-01,4.124000000000e-02,2.507566310369e-01,2.114413123604e-03
3.191656224419e+00,-9.793953115183e+00,3.898500000000e-01,1.207000000000e-01,4.970415794248e-02,1.306392065123e-03
1.375799127340e+00,-9.789879419304e+00,1.740600000000e-01,-9.327000000000e-02,4.519049194504e-01,1.135507029849e-03
6.250957082913e-02,-9.782284877733e+00,1.642000000000e-02,-5.281000000000e-01,5.506841497435e-01,2.504706176858e-03
1.875248843638e-01,-9.779859189751e+00,4.756000000000e-02,-5.034400000000e-01,5.516513414769e-01,2.482218011809e-03
3.125287149663e-01,-9.776777267427e+00,7.522000000000e-02,-4.640900000000e-01,5.518164685789e-01,2.244189896269e-03
4.375134094316e-01,-9.773039289332e+00,9.734000000000e-02,-4.123100000000e-01,5.511797485894e-01,1.827160414332e-03
2.918334224472e+00,-9.771624733662e+00,3.619800000000e-01,9.865000000000e-02,1.503744936627e-01,1.143854587998e-03
5.625326932863e-01,-9.766865510085e+00,1.143200000000e-01,-3.606800000000e-01,5.515135599268e-01,1.388017821610e-03
2.134061019953e+00,-9.760502077526e+00,1.909900000000e-01,1.790000000000e-03,3.511584452496e-01,1.883591101794e-03
6.875788271485e-01,-9.758254853869e+00,1.273300000000e-01,-3.151700000000e-01,5.528165913739e-01,9.447028777135e-04
1.625376148993e+00,-9.753020336636e+00,1.595400000000e-01,-5.544000000000e-02,4.517609263638e-01,1.264698367571e-03
8.125826747300e-01,-9.748986349008e+00,1.350300000000e-01,-2.674300000000e-01,5.533155794722e-01,5.491560424104e-04
2.648724406317e+00,-9.741892943002e+00,2.555500000000e-01,4.918000000000e-02,2.506888619481e-01,1.982150767431e-03
9.375365488678e-01,-9.739060534762e+00,1.402200000000e-01,-2.234800000000e-01,5.530111811842e-01,2.500542199797e-04
1.123984600278e+00,-9.720149654049e+00,1.394500000000e-01,-1.641100000000e-01,5.525109357901e-01,3.874085621537e-04
3.442107388104e+00,-9.712029736926e+00,3.620800000000e-01,1.212400000000e-01,4.969235625971e-02,1.225843733409e-03
1.873972568631e+00,-9.710041316938e+00,1.432600000000e-01,-2.977000000000e-02,4.516224280625e-01,1.309943013591e-03
2.383027852843e+00,-9.704943669910e+00,1.747900000000e-01,1.367000000000e-02,3.510592834515e-01,1.810589328739e-03
3.167997057989e+00,-9.696560632190e+00,3.450400000000e-01,1.051500000000e-01,1.503375095388e-01,9.610894423519e-04
1.371578390241e+00,-9.689544840713e+00,1.293900000000e-01,-1.057400000000e-01,5.523282348839e-01,6.635104961017e-04
6.250744442268e-02,-9.682160486893e+00,1.271000000000e-02,-5.748700000000e-01,6.508085406064e-01,2.261283511448e-03
1.875193558386e-01,-9.679558945997e+00,3.836000000000e-02,-5.480600000000e-01,6.519515853825e-01,2.295256920260e-03
3.125223360850e-01,-9.676447000615e+00,6.091000000000e-02,-5.039500000000e-01,6.521467355941e-01,2.162723490078e-03
2.897410130985e+00,-9.673583022481e+00,2.469200000000e-01,5.831000000000e-02,2.506241561041e-01,1.849736370086e-03
4.375104326691e-01,-9.672824789632e+00,7.879000000000e-02,-4.472600000000e-01,6.513942483337e-01,1.848220772546e-03
