r_cg,z_cg,ur_les,uz_les,yw,nut
1.250306230691e-01,-1.023169931092e+01,7.882000000000e-02,-1.121500000000e-01,9.981124422259e-02,6.855422825904e-03
3.750306310691e-01,-1.022580603095e+01,2.132600000000e-01,-9.542000000000e-02,9.987152868329e-02,4.921021437965e-03
6.250922797242e-01,-1.021400255559e+01,3.192000000000e-01,-6.428000000000e-02,9.999148019429e-02,4.125644376809e-03
8.750922877242e-01,-1.019628314901e+01,3.951700000000e-01,-3.141000000000e-02,1.001736504329e-01,3.769041661869e-03
1.260253177964e+00,-1.015499905233e+01,4.588400000000e-01,1.475000000000e-02,9.878056513071e-02,3.290963998291e-03
1.778907474218e+00,-1.007997626505e+01,4.761200000000e-01,6.251000000000e-02,9.871562162023e-02,2.683414153378e-03
1.250238188316e-01,-1.003134759870e+01,5.485000000000e-02,-3.102500000000e-01,3.005275685108e-01,4.450831470047e-03
3.750238268316e-01,-1.002533414712e+01,1.423200000000e-01,-2.680700000000e-01,3.007078259130e-01,3.283301023999e-03
6.250717775633e-01,-1.001328837890e+01,2.060200000000e-01,-2.083300000000e-01,3.010712666116e-01,2.288796468802e-03
8.750717855633e-01,-9.995205832814e+00,2.488700000000e-01,-1.493200000000e-01,3.016159758643e-01,1.600322790433e-03
2.293228193420e+00,-9.979451825813e+00,4.530300000000e-01,9.298000000000e-02,9.865563577105e-02,2.202562132453e-03
1.254626797519e+00,-9.954256611290e+00,2.719000000000e-01,-7.652000000000e-02,3.012319098877e-01,1.064773065312e-03
1.762052010098e+00,-9.879992029987e+00,2.679100000000e-01,-1.205000000000e-02,3.010399510405e-01,7.757756147861e-04
2.801962212796e+00,-9.853670634071e+00,4.111000000000e-01,1.090400000000e-01,9.860061652048e-02,1.849930316391e-03
1.250170145941e-01,-9.830995886473e+00,3.687000000000e-02,-4.437100000000e-01,5.008792808524e-01,3.058916485911e-03
3.750170225941e-01,-9.824862263296e+00,9.417000000000e-02,-3.846400000000e-01,5.011797098541e-01,2.250585669663e-03
6.250512754024e-01,-9.812574202203e+00,1.352900000000e-01,-3.026800000000e-01,5.017854443514e-01,1.287631066239e-03
8.750512834024e-01,-9.794128516617e+00,1.585800000000e-01,-2.235900000000e-01,5.026932931056e-01,6.873503029873e-04
2.265207837253e+00,-9.780843592922e+00,2.414500000000e-01,2.404000000000e-02,3.008626492215e-01,5.023588881268e-04
1.249000417074e+00,-9.753514170247e+00,1.656300000000e-01,-1.278600000000e-01,5.020531831447e-01,9.955110233388e-04
3.303870022513e+00,-9.702939127892e+00,3.661900000000e-01,1.186000000000e-01,9.855057225565e-02,1.583605248950e-03
1.745196545978e+00,-9.680007794927e+00,1.456400000000e-01,-4.859000000000e-02,5.017332517341e-01,1.229356360699e-03
2.762874700083e+00,-9.657051563485e+00,2.227900000000e-01,4.405000000000e-02,3.007000303930e-01,2.879917375377e-04
1.250102103566e-01,-9.630644174247e+00,2.441000000000e-02,-5.324700000000e-01,7.012309931947e-01,2.829368279837e-03
3.750102183566e-01,-9.624390379469e+00,6.374000000000e-02,-4.599700000000e-01,7.016515937978e-01,2.226647205278e-03
6.250307732415e-01,-9.611860025509e+00,8.942000000000e-02,-3.617000000000e-01,7.024996220940e-01,1.377641833143e-03
8.750307812415e-01,-9.593051200420e+00,9.971000000000e-02,-2.659200000000e-01,7.037706103478e-01,4.772867573540e-04
2.237187481085e+00,-9.582235360032e+00,1.166900000000e-01,-9.470000000000e-03,5.014377487024e-01,1.251845931900e-03
1.243374036628e+00,-9.552771729204e+00,9.675000000000e-02,-1.536600000000e-01,7.028744564025e-01,3.753751027811e-04
3.797728741865e+00,-9.527624538311e+00,3.180600000000e-01,1.210000000000e-01,9.850551063554e-02,1.379763972067e-03
3.253846324350e+00,-9.508915941917e+00,2.121200000000e-01,5.801000000000e-02,3.005521184695e-01,1.600432964251e-04
1.728341081859e+00,-9.480023559866e+00,7.594000000000e-02,-6.380000000000e-02,7.024265524281e-01,6.394616000029e-04
2.723787187370e+00,-9.460432492900e+00,9.707000000000e-02,4.740000000000e-03,5.011667173217e-01,1.172552872475e-03
