r_cg,z_cg,ur_les,uz_les,yw,nut
6.252020286136e-02,-1.028290683193e+01,3.852000000000e-02,-4.554000000000e-02,4.997103704415e-02,2.369164280148e-03
1.875525269899e-01,-1.028136040851e+01,1.074800000000e-01,-3.941000000000e-02,5.005897591685e-02,2.096157063387e-03
3.125606093729e-01,-1.027842860149e+01,1.711800000000e-01,-3.683000000000e-02,5.007401229245e-02,2.071359788619e-03
4.375282932444e-01,-1.027411178783e+01,2.356000000000e-01,-2.956000000000e-02,5.001616580770e-02,2.147467920757e-03
5.625689991599e-01,-1.026824147234e+01,2.914100000000e-01,-1.933000000000e-02,5.004616362720e-02,2.244944994049e-03
6.876663884244e-01,-1.026081538385e+01,3.378700000000e-01,-9.100000000000e-03,5.016468287910e-02,2.322718073558e-03
8.126745066520e-01,-1.025200050378e+01,3.789000000000e-01,2.290000000000e-03,5.021012020936e-02,2.362680795660e-03
9.375771253876e-01,-1.024179797056e+01,4.123900000000e-01,1.403000000000e-02,5.018253579608e-02,2.372274498701e-03
1.131022334664e+00,-1.022238301592e+01,4.494300000000e-01,3.051000000000e-02,4.982078150298e-02,2.291032429770e-03
1.392682075739e+00,-1.019121773367e+01,4.752000000000e-01,5.134000000000e-02,4.980404922441e-02,2.141864660799e-03
6.251807645492e-02,-1.018278244109e+01,3.160000000000e-02,-1.495400000000e-01,1.501865862930e-01,6.536967981750e-03
1.875469984647e-01,-1.018106016476e+01,9.220000000000e-02,-1.414300000000e-01,1.504503658567e-01,5.986104963571e-03
3.125542304916e-01,-1.017809833467e+01,1.524700000000e-01,-1.362700000000e-01,1.504954005212e-01,5.325441115210e-03
4.375253164819e-01,-1.017389728813e+01,2.066700000000e-01,-1.232000000000e-01,1.503217496153e-01,4.599341086297e-03
5.625617379852e-01,-1.016796627989e+01,2.555400000000e-01,-1.057100000000e-01,1.504127890711e-01,3.962012531790e-03
6.876488761692e-01,-1.016030327786e+01,2.966500000000e-01,-8.922000000000e-02,1.507681612840e-01,3.440039936636e-03
1.653492402997e+00,-1.015360009227e+01,4.769100000000e-01,6.894000000000e-02,4.978793132587e-02,1.984538786533e-03
8.126561402676e-01,-1.015139767283e+01,3.312800000000e-01,-7.119000000000e-02,1.509042489472e-01,3.051615795421e-03
9.375690100836e-01,-1.014125048340e+01,3.580500000000e-01,-5.187000000000e-02,1.508212312324e-01,2.756899813500e-03
