r_cg,z_cg,ur_les,uz_les,yw,nut
1.250306230691e-01,-1.023169931092e+01,6.881000000000e-02,-9.681000000000e-02,9.981124422259e-02,6.813479307849e-03
3.750306310691e-01,-1.022580603095e+01,1.949800000000e-01,-8.411000000000e-02,9.987152868329e-02,4.896126095389e-03
6.250922797242e-01,-1.021400255559e+01,3.020200000000e-01,-5.683000000000e-02,9.999148019429e-02,4.108644415360e-03
8.750922877242e-01,-1.019628314901e+01,3.804000000000e-01,-2.823000000000e-02,1.001736504329e-01,3.756396310999e-03
1.260253177964e+00,-1.015499905233e+01,4.480500000000e-01,1.741000000000e-02,9.878056513071e-02,3.282420231442e-03
1.778907474218e+00,-1.007997626505e+01,4.739700000000e-01,6.478000000000e-02,9.871562162023e-02,2.677327079248e-03
1.250238188316e-01,-1.003134759870e+01,5.145000000000e-02,-2.758900000000e-01,3.005275685108e-01,4.432936072071e-03
3.750238268316e-01,-1.002533414712e+01,1.412000000000e-01,-2.484800000000e-01,3.007078259130e-01,3.276108943808e-03
6.250717775633e-01,-1.001328837890e+01,2.094900000000e-01,-1.979500000000e-01,3.010712666116e-01,2.287997245221e-03
8.750717855633e-01,-9.995205832814e+00,2.564800000000e-01,-1.439200000000e-01,3.016159758643e-01,1.600296295975e-03
2.293228193420e+00,-9.979451825813e+00,4.528000000000e-01,9.389000000000e-02,9.865563577105e-02,2.196597644244e-03
1.254626797519e+00,-9.954256611290e+00,2.879700000000e-01,-7.335000000000e-02,3.012319098877e-01,1.058070074054e-03
1.762052010098e+00,-9.879992029987e+00,2.830500000000e-01,-6.780000000000e-03,3.010399510405e-01,7.634343536067e-04
2.801962212796e+00,-9.853670634071e+00,4.066700000000e-01,1.088200000000e-01,9.860061652048e-02,1.843221021137e-03
1.250170145941e-01,-9.830995886473e+00,3.483000000000e-02,-4.096000000000e-01,5.008792808524e-01,3.043672578734e-03
3.750170225941e-01,-9.824862263296e+00,9.709000000000e-02,-3.610100000000e-01,5.011797098541e-01,2.243606769845e-03
6.250512754024e-01,-9.812574202203e+00,1.414300000000e-01,-2.915300000000e-01,5.017854443514e-01,1.289797268580e-03
8.750512834024e-01,-9.794128516617e+00,1.673500000000e-01,-2.189400000000e-01,5.026932931056e-01,6.935051791118e-04
2.265207837253e+00,-9.780843592922e+00,2.668100000000e-01,3.019000000000e-02,3.008626492215e-01,4.881028713923e-04
1.249000417074e+00,-9.753514170247e+00,1.732000000000e-01,-1.239100000000e-01,5.020531831447e-01,9.926966256035e-04
3.303870022513e+00,-9.702939127892e+00,3.586100000000e-01,1.168600000000e-01,9.855057225565e-02,1.576201375157e-03
1.745196545978e+00,-9.680007794927e+00,1.602300000000e-01,-4.701000000000e-02,5.017332517341e-01,1.222667375554e-03
2.762874700083e+00,-9.657051563485e+00,2.511800000000e-01,5.126000000000e-02,3.007000303930e-01,2.758658623443e-04
1.250102103566e-01,-9.630644174247e+00,2.463000000000e-02,-5.009300000000e-01,7.012309931947e-01,2.811119351141e-03
3.750102183566e-01,-9.624390379469e+00,6.657000000000e-02,-4.392200000000e-01,7.016515937978e-01,2.214312794649e-03
6.250307732415e-01,-9.611860025509e+00,9.474000000000e-02,-3.525800000000e-01,7.024996220940e-01,1.372222903184e-03
8.750307812415e-01,-9.593051200420e+00,1.055700000000e-01,-2.629500000000e-01,7.037706103478e-01,4.799735596858e-04
2.237187481085e+00,-9.582235360032e+00,1.344000000000e-01,-7.500000000000e-03,5.014377487024e-01,1.243842335006e-03
1.243374036628e+00,-9.552771729204e+00,1.062200000000e-01,-1.530800000000e-01,7.028744564025e-01,3.750123731956e-04
3.797728741865e+00,-9.527624538311e+00,3.110400000000e-01,1.190600000000e-01,9.850551063554e-02,1.371824857355e-03
3.253846324350e+00,-9.508915941917e+00,2.353100000000e-01,6.668000000000e-02,3.005521184695e-01,1.565566995948e-04
1.728341081859e+00,-9.480023559866e+00,8.633000000000e-02,-6.382000000000e-02,7.024265524281e-01,6.379754249390e-04
2.723787187370e+00,-9.460432492900e+00,1.126900000000e-01,7.630000000000e-03,5.011667173217e-01,1.163836366154e-03
1.250034061190e-01,-9.430292462022e+00,1.680000000000e-02,-5.639300000000e-01,9.015827055354e-01,2.784195155801e-03
3.750034141190e-01,-9.423918495642e+00,4.642000000000e-02,-4.926700000000e-01,9.021234777394e-01,2.345601152876e-03
6.250102710806e-01,-9.411145848814e+00,6.318000000000e-02,-3.914800000000e-01,9.032137998349e-01,1.660095961919e-03
8.750102790806e-01,-9.391973884222e+00,6.786000000000e-02,-2.897300000000e-01,9.048479275906e-01,8.060487860415e-04
2.209167124917e+00,-9.383627127140e+00,6.191000000000e-02,-2.452000000000e-02,7.020128481837e-01,6.443367999815e-04
1.237747656183e+00,-9.352029288160e+00,6.463000000000e-02,-1.676100000000e-01,9.022597997604e-01,1.169432620273e-04
3.736932661165e+00,-9.336795738997e+00,2.235900000000e-01,8.090000000000e-02,3.004189352732e-01,1.498347695094e-04
4.282335101084e+00,-9.328153994144e+00,2.699400000000e-01,1.204700000000e-01,9.846543851442e-02,1.215948085450e-03
3.203822626187e+00,-9.314892755942e+00,1.014000000000e-01,1.559000000000e-02,5.009201974492e-01,1.048320878873e-03
1.711485617739e+00,-9.280039324805e+00,4.449000000000e-02,-6.996000000000e-02,9.016829109684e-01,2.046742569778e-04
2.684699674656e+00,-9.263813422314e+00,4.598000000000e-02,-1.151000000000e-02,7.016334042506e-01,6.262264624475e-04
1.250000040003e-01,-9.212031017282e+00,1.134000000000e-02,-6.118700000000e-01,1.119844150271e+00,2.819277379140e-03
3.750000120003e-01,-9.205757816406e+00,3.069000000000e-02,-5.332000000000e-01,1.120284156972e+00,2.502496331809e-03
6.250000200001e-01,-9.193186367975e+00,4.119000000000e-02,-4.185600000000e-01,1.121173280648e+00,1.913168965664e-03
2.181146768750e+00,-9.185018894249e+00,2.676000000000e-02,-2.844000000000e-02,9.011500694185e-01,1.743682586150e-04
8.750000280001e-01,-9.174316671991e+00,4.117000000000e-02,-3.062600000000e-01,1.122505139800e+00,1.070024800429e-03
3.676136580465e+00,-9.145966939684e+00,1.066500000000e-01,2.361000000000e-02,5.006982254553e-01,9.287286219635e-04
